Original(Korean),Basic Translation(google trans),comp1 score,comp2 score,comp3 score
"진짜야, 뭔 축축한게 ... 내 발 위루 스르륵 !",Its real whats wet its on my metrical unit,0.565189,0.641396,0.808364
"자 - 여기보시고 ! 갑니다 !  하나, 둘 ...",Nowlook hither sound one two,0.503977,0.623078,0.807162
"제가 사는 아파트가에, 한남동쪽이라고 아까 말씀 드렸든가 ?",Did I distinguish you that in the flat where I populate its southeastern,0.624778,0.623536,0.766638
"네 ? ...  네, 했어요.",Yeah yes I arrange,0.782273,0.782273,0.774888
"어제요 ... 내가 밤에 잠이 안와가꼬, 디비적디비적 하다가 ... ",Yesterday I pitch sleep at dark,0.462701,0.609971,0.891958
...  네 ...,Yeah,1.000000,1.000000,0.843826
"그래가, 베란다 난간에 요래 - 기대가꼬, 흐르는 강물을 딱 - 보는데 말이죠 ...",Yeah on the porch rail I pitch waitjust facial expression at the hang riverjust to see,0.638233,0.615693,0.745011
어 ... 어 ...,Uh Uh,0.717157,0.717157,0.506135
저 멀리 한남대교 교각이 요래 - 보이는데 ... 교각 아래쪽에 뭐 이상한기 ...,The Hannam Bridge dock is far awayI experience it something unusual at the ass of the dock,0.647772,0.647772,0.741705
... 에이 씨 ... 바 ...,alternating current legal community,0.235785,0.685356,0.908810
... 여부터가 진짜 결정적이라예 ! 집중해서 들어야 됩니데이 !,since its genuinely decisive You birth to take heed with compactness,0.689168,0.684052,0.789262
"제 카메라가 또 이기 먹어주는 기종이라꼬, 24 배 줌이 되거든요 ...",Its a good example that my photographic camera exhaust once more so its 24x soar,0.578381,0.616956,0.738361
어 ... 어 ...,Uh Uh,0.717157,0.717157,0.506135
"이 교각밑에 둘러붙은 그 씨 - 커먼 이상한기, 줌으로 보니가 생생하게 ",The germ around this pierCommon foreign soar upwards Bonnie vividly,0.574835,0.635287,0.786790
윤사장님 !,Mr Yoon,0.441230,0.536830,0.772620
안됩니다 사장님 !,No knob,0.325597,0.630957,0.925854
윤가 너 왜이러니 ! 부도 첨 나보냐 임마 !,Why equal you like this doh you run across me also severely,0.492175,0.550421,0.745350
... 니들 ... 방금 봤어 ?,you take in you merely catch it,0.520167,0.592935,0.768389
뭐 임마 뭐 ? ,What be it,0.327409,0.557086,0.791273
밑에 말야 ... 물 속에 ...,Underneath in the water system,0.490692,0.587743,0.757120
뭐 커다란게 ... 물 속으루 시 - 커멓게 이 놈들아 ... 정말 못봤어 ?,Whats the big thing In the waterBig these hombre Havent you watch it,0.574887,0.558149,0.760060
모르겠는데 ...,I dont know,0.374917,0.666511,0.846059
으리그 이 ... 끝까지 둔해빠진 새끼들 !,Ughleagues the dull shit to the destruction,0.716377,0.737852,0.725871
...,,1.000000,1.000000,1.000000
"아무튼 뭐 ...  ... 잘먹구 잘 살아라, 들 ...",anyhow considerably eat well unrecorded well cat,0.471334,0.592607,0.811482
가만 ... 아까 동전 있었는데 ...,postponement I get a coin sooner,0.640351,0.640351,0.747435
현서 ? 벌써 왔니 ?,Hyunseo Are you already hither,0.615417,0.571929,0.730007
깨라 쫌 ! 깬김에 !,Awake backwash up,0.498945,0.603048,0.769202
아우 ... 아부지 ...,Ow Abuji,0.512135,0.739951,0.853275
정신 좀 차려 임마 ! 저기 4번 돗자리에 오징어 한 마리여. 빨리 궈!,seed on sheik There represent one squid on the gym mat Get it fast,0.602503,0.663921,0.793001
현서야 ! ,Hyunseo,0.668906,0.889480,0.686526
아 - 아 - 빠 !,Ahahpa,0.302723,0.490579,0.785051
아으 ... 달지 않냐 ?,Ah isnt it sweet,0.692441,0.692441,0.796647
어째 넌 하루에 꼭 하나씩 그걸 그르케 ... 들이키냐 ...,Why get along you relieve oneself it one by one a Clarence Day do you bewitch it,0.543211,0.610980,0.774769
크 - 아 ... 시원하다  ,Bigah its cool,0.591520,0.523331,0.715800
건더기도 좀 먹지 ...,Eat some of the constituent,0.588721,0.599355,0.678320
"이틀전 한강에 투신자살했던 윤창건설 윤창수 사장의 사체가 오늘 오전 7시경,",The organic structure of Yoon Changsoo chair of Changchang grammatical construction who institutionalize self-destruction on the Han River two Clarence Day ago equal around 7 equal today,0.493256,0.641243,0.841694
아우 끔찍해 ... 왜 아직두 뉴스야 ? 중계 시작할 때 됐는데 ...,Oh its terrible Why represent you still doing the news program Its fourth dimension to protrude relay,0.478472,0.656942,0.818412
오백오 번 눌러봐 ... 운동 채널.,military press 505 fourth dimension workout channel,0.500714,0.607173,0.786472
아 ! 나온다 !,Ah It descend out,0.530173,0.692431,0.763609
고모 파이팅 ! 아자아자아자 !,Aunt combat Aja aja aja,0.456003,0.488273,0.771794
박남주 ! 박남주 !,Namjoo ballpark Namjoo ballpark,0.522121,0.553411,0.817758
남주박 ! 남주박 ! 남주박 !,Nam Joobak Nam Joobak Nam Joobak,0.858579,0.858579,0.921913
시작한겨 ?,give you go,0.448451,0.544225,0.738054
응 ! 여자 개인결승 ! 할아버지 안 봐 ?,Huh cleaning woman soul final examination Dont you watch Grandpa,0.461406,0.646038,0.825417
"내는 ... 딸내미 시합은 도저히 못보겄어, 조마조마해서 ...",I dont I ne'er check my daughterinlaw I was nervous,0.483231,0.622257,0.822798
방금 4번 돗자리 손님한테서 항의가 들어왔어. 오징어 다리가 9개라고 ...,A protestation cause just now come from a node at mat 4 9 calamari legs,0.524257,0.633210,0.805882
......,,1.000000,1.000000,1.000000
다리 하나 ... 니가 먹었지 ?,One ramification execute you exhaust,0.506207,0.654233,0.792841
...,,1.000000,1.000000,1.000000
이런 썩을 ! 손님꺼에 선을 대 ? ... ,This decomposition job up for customers,0.566395,0.659882,0.680944
저게 언제부터 저기 있었냐 근데 ...,Since when represent it there,0.607084,0.682381,0.774884
무슨 ... 공사장빈가 ?,What cost it empty,0.501976,0.659439,0.765584
쬐끔씩 꿈틀거리는거 같은데 ?,phone like a little wriggling,0.541991,0.722685,0.808700
으 ... 쏴 !,Ugh shoot,0.518548,0.660465,0.709499
와 -  캔째루 삼켰나분데 !,Wowyou swallowed it,0.440427,0.571183,0.838974
... 따서 줄걸 ...,complaint find fault it up,0.433057,0.654993,0.823130
뭐야 근데 도대체 ... 저렇게 큰 물고기도 있나 ?,What the infernal region represent there represent there a fish like that,0.537992,0.616363,0.762122
저 모자 저거 내가 사준거 ! 저거 쓴게 젤 예뻐 !,That hat that I bought That make up pretty pretty,0.533081,0.636121,0.783017
진짜 예술이여 예술 ! 내 딸이라서가 아니라 !,substantial artistic production artistic production Not because its my daughter,0.455674,0.643893,0.851785
저게 도대체 뭐여 !,What personify that,0.524613,0.574461,0.741759
쫄거 없어 !,naught,0.423390,0.644005,0.828332
놔 - ! ,countenance die,0.251792,0.488853,0.824539
꺄아 - ! 금메달 !  아빠 ! ... 할아버지 ! ,Yeah Au medallion Dad granddaddy,0.661594,0.642636,0.743187
현 - 서야 !,HyunSeo,0.668906,0.889480,0.686526
야 ! 으아 !,Hey OMG,0.353495,0.353495,0.591495
... 아빠 !,Dad,0.484082,0.484082,0.688136
으아 - !,OMG,0.383772,0.383772,0.642636
실로 어 - 처구니 없는 사태가 발생했습니다 !,so uhan absurdity own go on,0.488131,0.578522,0.865251
"합동재해대책본부 측은, 한강 인근지역 주민들에게 각별한 주의를 부탁하는 한편,",The join cataclysm answer military headquarters require the resident physician of the Han River orbit for special aid,0.602767,0.631728,0.745340
시민공원 매점 운영자 여러분들 ! 최대한 빨리 철수를 서둘러,Citizen green cubicle manipulator speed up drug withdrawal as presently as potential,0.572104,0.630739,0.742905
현서야 ! ... 금이다 금 !,Hyunseo Au embody gold,0.608632,0.608632,0.728804
애야 ... 니 고모가 ... 고-올드 메달 ... 으어억 ...,Hey your aunt Goold decoration Ugh,0.508801,0.634426,0.773367
"경기 6 디에 이 - 사 -팔 - 칠 ! 이, 사, 팔, 칠, 아반떼 !",friction match 6 Dfoureightseven This four eight seven Avante,0.641802,0.691634,0.760527
으으으 ... 현서야 ... 억울해 ! ... 현서야 ...,Ugh seoseo Im sorry seo seo,0.528490,0.654680,0.755707
근데 ...  니가 뻘짓했다메 ...,But you screw,0.419798,0.578347,0.860459
... ?,,1.000000,1.000000,1.000000
얘기 다 들었어 ...  ... 엉뚱한 애 손 붙잡고 뛰었다메 !,Ive get word all of it I snap up the wrong tike and ran,0.598232,0.637632,0.789486
나자빠진 현서를 내비두구 ...  ... 다른집 딸내미를 ... !,LET shed out the lost seo the daughter of another sign,0.563840,0.659190,0.786040
그게 ... 내가 ... 으에엑 ...,Thats I Ugh,0.667437,0.827078,0.783393
니가 아빠냐 ? 그러구두 니가 ... ,Are you a Church Father But you personify,0.470994,0.544067,0.685108
잠이 오냐 ? 잠이 와 ? ...  이 상황에서 잠이 와 ?,Are you sleep Are you asleep execute you hang asleep in this situation,0.443664,0.567530,0.819058
고만해라. 니 형이 원래 잠이 많잤냐.,Be quiet Did your older blood brother kip a deal,0.646899,0.624476,0.756942
"왜 사진을 이걸 썼어요 ? 내가 사준 남방 입구 찍은거, 그게 훨 이쁜데 ...",Why did you spell this characterization The southern incoming that I buy its so middling,0.683099,0.683099,0.766127
... 저 사진은 꼭 지 엄마 닮게 나왔어.,That characterization get along out like a female parent,0.497588,0.674991,0.792124
행여 ! 애민 뚝 싸질러놓구 도망간게 벌써 13년 쩬데 ...,knack Its already constitute 13 age since I go out of Aemin,0.581589,0.647422,0.818416
나라두 도망가겠다.,I will draw out,0.467634,0.519472,0.851383
사고처서 난 애를 사고 처서 보낸거여 ...,In the chance event I purchase and ship a kid,0.654776,0.712027,0.739305
씨발 무슨 교통사고면 황당하지나 않지 ... 어쩌다 보도못한 짐승한테 ...,What a auto stroke youre not conk to cost turn over,0.423984,0.603195,0.870300
"옛 어른들 말씀 애두, 사람 해친 짐승은 반드시 사지를 절딴내서 끝장을",The language of the old grownup represent sad and the savage that ingest harm the gentleman's gentleman must hack off the arm and cease it,0.576276,0.641418,0.788142
... 그럼 장씨 아저씨한테 연락해봐. 아부지 그아저씨랑 친하잖어.,and so physical contact Mr Zhang My don be near to him,0.570104,0.616768,0.812386
총포사 장씨 형님 ?,Mr Jang the gunsmith,0.603589,0.681423,0.737635
그래. 그 집이 짐승 잡는데 전문아냐. 총두 많구 ...,okay The planetary house constitute not differentiate in pick up creature There cost a bunch,0.515801,0.640842,0.809006
그려 ... 내 손으로 직접 쏴죽여야 분이 좀 풀리겠다.,get out it photograph it with my own bridge player and Im belong to experience a small loose,0.549068,0.641892,0.786053
"여러분 ! 여기 주목 !  자 여러분들 중에,",Everyone remuneration aid here today among you,0.646863,0.602533,0.760921
여러분들 생명과 관련된 아 - 주 중요한 문젭니다 !,Oh its a very crucial inquiry come to to your animation,0.536212,0.546822,0.807577
근데 저 씨방새는 ... 뭐가 뭔지 설명도 안 해주고 ...,But that squirrel doesnt yet explicate what it is,0.581885,0.623259,0.796176
여러분 ! 지금쯤 아마 텔레비전뉴스에서 설명이 나오고 있을거 같은데요 ...,Everyone By forthwith the video news may represent explaining,0.553239,0.648830,0.794328
"길게 말씀드릴 시간이 없으니까, 상황설명은 뉴스로 대신 합니다 !",Since there is no fourth dimension to talk for a long fourth dimension the billet verbal description is replaced by news,0.565727,0.651494,0.772469
아 참 !  혹시 괴생물체랑 직접 접촉하신 분 있습니까 ? ,Oh experience you always take lineal touch with a freak being,0.632743,0.672668,0.802053
... 어 ...,uh,0.717157,0.717157,0.506135
괴물 직접 만지신분 !,If you disturb the demon yourself,0.618894,0.599223,0.748540
... 저기 ... 꼬리 쪼끔 ...,over there cuff,0.546142,0.553219,0.756607
으와 ! 그 자리에 가만히 ! 움직이지 말고 !,Whoa stoppage there Dont relocation,0.530347,0.621658,0.788290
어 ... 어 ... 아부지 !,Uh Uh founding father,0.413122,0.495704,0.762670
강두야 !,Gangdu,0.649024,0.668312,0.736101
많은 시민들을 죽음으로 몰고간 이번 한강 괴생물체가 예상보다 훨씬 더 치명적인,The Han dynasty River gangrene which get wipe out many citizen to end be far more devilishly than await,0.568756,0.655657,0.777659
이번 한강둔치 괴생물체 난동사건때 괴물과 맞서 용감히 싸우다 한쪽팔을 잃은,During the Han River keep ogre drunken revelry he weather the giant and lost one subdivision,0.518247,0.598352,0.788884
미군 의료진의 정밀 검사 결과 도날드 하사관의 몸에서 괴생물체와 접촉한 신체,A nigh interrogatory of U military medical personnel department break that police sergeant Donalds trunk number into touch with a crypt,0.580227,0.626338,0.795735
현재 바이러스 샘플을 미국 질병관리 통제센터 즉 CDC로 보낸 미 8 군 ,Eighth ground forces presently institutionalize computer virus sample distribution to the US core for Disease control condition and Prevention CDC,0.502717,0.643964,0.822206
... 이에 당국은 괴생물체 출현 당시 사건현장에 있었던 바이러스 감염 의심자들을,consequently the say-so take reported mistrust of a virus contagion at the prospect of the happening of the being,0.675537,0.689002,0.735380
"오염지역 > 표지판에서 포커스 이동하면, 서둘러 둔치를 빠져나오는 경찰과 군병력의 철수 광경이 보인다.",foul area When you go the focus from the sign you can catch the withdrawal method of the law and military military personnel in a rush out of the dungeon,0.620466,0.620466,0.716100
"한편, 오늘 오후 성산대교 부근 둔치를 순찰중이던 마포 경찰서 소속 경찰관 ",Meanwhile a constabulary officer go to the Mapo law place equal police the safety blitz near Seongsan bridge circuit this good afternoon,0.602909,0.626001,0.762282
저기 ... 집에는 언제쯤 갈 수 있는겨 ?,Hey when can you plump house,0.472744,0.604032,0.812167
집에 못갑니다.,I tilt sound plate,0.652184,0.576915,0.692175
아빠 ! 나 죽는거야 ?,Dad amplitude modulation I choke,0.429165,0.606505,0.813267
입방정 떨지말구 ! 선생님 시키는대로 해 !,Dont shake the three-dimensional doh what the instructor articulate,0.620016,0.642641,0.758059
등이 자꾸 가려워  등이 이상해 ! 안에 뭔가 있는거 같어 ... ,The back sustenance itch and the back represent unusual I consider there something inside,0.530086,0.614153,0.774772
너 목욕 안해서 그런거여.,Its because you dont bath,0.550108,0.655402,0.787197
조용히 하시구요 ... 움직이지 마시구요 ... ,Be quiet dont move,0.451497,0.542582,0.870992
...  아빠 ! 아빠야 ?,Dad embody it dada,0.295201,0.652744,0.867619
... ! !,,1.000000,1.000000,1.000000
아빠 나 현서 !,Dad or Hyunseo,0.658122,0.658122,0.736390
어 ... 으 !,Uh,0.507107,0.717157,0.297747
아빠 ... 나 여기  깜깜한 하수구 같은 덴데 ...,Dad Im like a dark sewerage here,0.537901,0.616550,0.840023
"어, 어디 ? 어디라구 ?",Uh where Where is it,0.510813,0.510813,0.636055
몰라 아빠 ...  ... 여기 괴물이 ... ,I dont know Dad the monstrosity here,0.413548,0.585018,0.780251
"혁, 현서야. 울지말구!",Hyuk its Hyunseo Dont call,0.679773,0.618885,0.751889
아빠 ! 핸드폰이 밧데리가 ...,Dad The cell sound own a barrage,0.604559,0.627232,0.754479
"아, 아부지 ! ... 아빠 !",Ah founding father Dad,0.486200,0.518990,0.758591
너두 봤냐 ?,get you project it,0.610708,0.834869,0.784624
뭘 ?,What,0.443142,0.697605,0.834609
길에 돈 ! 지폐 !,Money on the route money,0.499704,0.658642,0.703247
"너두 좀 찾아봐 임마, 반 너 줄게 !",wait for you dude Ill consecrate you half,0.562670,0.568691,0.748649
"야 야, 빨리 들어와 ... 바로 옆이 강물이다.",Hey hey total in chop-chop right hand next to the river,0.565777,0.602290,0.736147
오 예 !,Oh yeah,1.000000,1.000000,1.000000
으아악 -,Ugh,0.448993,0.676065,0.747306
제발 ! ... 제발 !,please please,0.493592,0.549796,0.730058
핸드폰 ... 잘 터지는 핸드폰 ...,cellular telephone phone cellular telephone phone that down good,0.509958,0.686831,0.823277
"따님 박현서, 당산여중 일학년 ... 사망자 맞잖아요 ?",Your girl Park Hyunseo Dangsan girl eye School Youre dead,0.509728,0.582837,0.814186
아니 그러니까 ... 사망잔데 사망을 안했다고 !,No Im I go but I didnt die,0.390861,0.627246,0.852170
"이봐요  지금 얘기가 자꾸 뱅뱅 돌잖아, 이 - 빠이 반복 데쓰요 !",Hey the news report hold back whirl IPai repetition,0.502929,0.553367,0.822904
"내 말을 좀 끝까지 들어봐, 그러니까 ... ",take heed to me a mo so,0.438795,0.549395,0.870613
죽는걸 두 눈으로 봤다 ! 근데 새벽에 전화왔다 ! 뭡니까 이게 ?,I saw become flat with both middle But I called at morning What constitute this,0.642541,0.615094,0.772162
자 ! 잘봐 !  ... 이 핸드폰 ! 이게 박현서야 !,forthwith facial expression Carefully this cellular telephone telephone set This is Park Hyunseo,0.406927,0.657598,0.879183
완전히 먹어찌 ? 그래똬가 ...,exhaust it completely Yes,0.639742,0.642542,0.749647
일이 이렇게 된거라니까 ! ... 휴지통이 하수구 !,This represent what occur wish-wash can sew,0.584908,0.643664,0.760375
정신과 치료 받던 분입니까 ?,Are you a shrink,0.305539,0.492811,0.929296
"그건 아닌데, 정신적 충격 땜에 일시적으루 분열증세가 생기는게 아닌가 ...",Its not that but because of the mental jar the temporary symptom of fragmentation,0.641859,0.694789,0.759188
"이보쇼 ! 통화내역조회, 발신자 위치추적 같은 거 다 해봐야 되는거 아냐 ?",Show me Isnt it necessary to do all thing like call account interrogation and company position tracking,0.584788,0.655650,0.783328
저기요 ...  그런거 아무나 애브리데이 해주는게 아니에요 ...,Excuse me Its not everyones natal day,0.619638,0.622837,0.809733
우리현서가지금하수구레니까이바보똥대가리들이말귀를못알아으흐흑 ...,Because our seo is now a sewer Ibabo shit doesnt know what to say,0.512741,0.632151,0.845553
대학 나온 니가 좀 자세히 설명을 하지 그랬 ...,Why didnt you conk out of college to complicate,0.486841,0.632889,0.782219
근데 전화가 오긴 온거야 진짜 ?,But the telephone call fall genuinely,0.699910,0.699910,0.762194
잠깐 !,postponement,0.396691,0.632851,0.896349
어쨌든 지금 ... 현서가 살아있다 이 말 아냐 !,anyhow instantly seoseo be animated,0.655979,0.689665,0.784932
강두 너 아부지 함 봐봐,Kang Doo facial expression at your Padre,0.517360,0.527346,0.782218
너 이거 ... 진짜구나 ...,You constitute This be real,0.580157,0.601848,0.751289
...  그러게 우리가 지금 여기서 이러구 있을 때냐고 ...,so thats when exist hither properly now,0.580889,0.611996,0.779980
... 저기요 ... 잠깐 !,Excuse me Wait,0.636873,0.636873,0.745655
아니 이사람들이 지금 ...  남자 조무사들 어딨어 !,No these masses make up now Where cost the male person assistants,0.593382,0.633104,0.729984
"아니, 우리가 같이 다니는게 그렇게 눈에 띄냐 ?",No embody it thusly noticeable that we go in concert,0.610356,0.648009,0.742201
"아무튼 ! 이럴 때 일수록 뭉쳐야 혀, 무조건 같이 다니 ... ",anyhow In this grammatical case the more you lodge together the natural language unconditionally conk together,0.457834,0.651394,0.834878
삐 삼에 에프 십칠 !,Beep three degree Fahrenheit seventeen,0.482494,0.636525,0.821634
"에프, 에프 ... 씨바 어디가 에프야 ?",degree Fahrenheit degree Fahrenheit Ciba where represent degree Fahrenheit,0.374626,0.608252,0.877624
저 쪽이여 !,That way,0.543013,0.603570,0.766231
"근데, 현서가 진짜루 하수구에 있단 말이여 ? ",By the way is Seohyeon genuinely in the sewerage,0.590414,0.638346,0.761443
"아저씨, 그게 그러니까 ...  자, 이 핸드폰은 현서, 나는 괴물 ...",Mister thats why Now this cellular telephone telephone is seo Im a monstrosity,0.600398,0.658865,0.757062
"아 좀 ! 하지마, 드러 !",Oh a short Dont reveal,0.553015,0.635278,0.731083
......,,1.000000,1.000000,1.000000
아니 경찰이나 어디에 얘길 좀 해보지.,No net ball talk to the police or somewhere,0.628144,0.681410,0.776250
그게 ... 얘길해두 당최 접수 자체가 안되는겨. 접수가 되두 또 이게 ...,wellspring countenance but utter about the receptionist itself This constitute another receptionist,0.577598,0.667339,0.795171
그래두 그렇지 ...,Yes yes,0.542334,0.819681,0.834212
"어쨌건, 한강변 하수구를 싸그리 직접 뒤질껴, 빠르고 아쌀하게 ...",anyways I cross the Han riverbank sewer now chop-chop and inexpensively,0.557718,0.609477,0.784511
"그래 하여튼 뭐 ... 큰 짐승이 날뛰는 동네에 들어가는 것이니께,",anyways good Im work into a town where large beast are gush,0.552301,0.591791,0.835879
이 은혜 평생 안 잊을껴 !  ,I will ne'er blank out this thanksgiving,0.622917,0.711359,0.747608
... 근디 지금 세균문제루다 한강변에 보초를 ,But directly Im become to lay a guard on the Han River,0.576393,0.591525,0.771102
... 한강이다 !,its the Han River,0.476559,0.576221,0.699799
"안 쪽은 텅텅 볏네. 일단 들어만 가면 되겠쓰, 안전한 코스루 ...",The inside represent blank I just now postulate to get inside safe grade,0.685662,0.647481,0.749810
형. 꼭 가야 돼 ?,blood brother Must I expire,0.525481,0.614820,0.758984
니가 아직 배가 들고프구나 ...,You represent notwithstanding hungry,0.498904,0.590535,0.786537
...,,1.000000,1.000000,1.000000
이런 기회가 흔한 줄 알어 ? 빨랑 따라와 임마.,manage you bang this opportunity constitute common seminal fluid along clotheshorse,0.540057,0.582689,0.799476
"탈출한 이들 보균자 가족 중, 특히 장남 박강두씨는 괴생물체와 직접 접촉한 ",Among the crime syndicate of those who break loose particularly the eldest son Mr Kang Doo Park be in direct physical contact with the giant,0.533342,0.591279,0.794501
"오 - 우, 방강두 ! 방송출연 !",Ohoh smasher Gangdoo Broadcast show,0.589595,0.602971,0.760643
"아, 저거 ... 주민증 사진을 ...",Oh thats a resident ID characterization,0.567874,0.692255,0.799311
저희를 이렇게 막 ! 힘으루다 밀치면서  빠져나갔는데 ...,Just like us I push out and essay to lam,0.499924,0.683500,0.851743
저런 씨 - 발것이 말하는거 하구 ... 나 쟤 누군지 알어 !,Thats what Mr invertebrate foot is say I be intimate who he is,0.637991,0.639572,0.714957
그래. 간호사 중에 다리 굵은 애 하나 있었어.,okay One of the nanny take in a thick ramification,0.653575,0.676683,0.745882
썅년이 ... 음성변조하면 모를 줄 알고 ...,Shes I dont bed if shes articulation modulate,0.593642,0.630130,0.725135
오빠들 ! 그만 좀 해 !,old blood brother discontinue it,0.464779,0.566955,0.828598
"... 현재 경찰은 전염병 예방법 위반과 공무집행방해를 적용, 이들 가족에게 긴급",presently the law apply for rape the infectious disease bar method and obstructing public officials urgent to their crime syndicate,0.604522,0.664880,0.752788
신궁에서 도망자로 ... 세균으로 얼룩진 금메달의 영광 ... 오늘자 스포츠지들은,From a shrine to a fugitive The aura of a Au palm tarnish with seed Todays fun clip,0.545973,0.629169,0.789880
뭐야 이거 ? 나만 왜 기사가 안나와 ?,what embody this Why cost I not go article,0.537212,0.630187,0.772090
오빤 별 특징이 없잖아.,You dont get any special characteristic,0.546992,0.698770,0.781235
... 쎄구 쌘게 대졸 백수 아니냐,Isnt she a college graduate,0.688524,0.645280,0.741909
조국의 민주화에 몸바쳤구만 씹탱이들이 취직도 안시켜주고말야 ...,I pay myself to the democratization of my country but the chuckles didnt still stick a chore,0.639480,0.625595,0.739186
... 한편 미국 CDC와 세계보건기구 WHO는 이번 보균가족 탈출사건을 언급하는,Meanwhile the CDC of the United DoS and the WHO of the man Health constitution gossip on the leak of the carrier kin,0.632443,0.673024,0.743491
됐다 !  가자 !,answer disco biscuit,0.466909,0.613497,0.794066
씨발 ... 뭔 검문이 이따위야 ? 이럴 꺼면 왜 해 ?,ass what variety of checkpoint exist this Why set you perform this,0.623799,0.631199,0.751735
조용히 해 임마 !,Be quiet clotheshorse,0.581986,0.540898,0.712025
저기 보조석에 계신분 마스크 좀 내려봐요.,If youre in the back ass over there deal down the mask,0.568273,0.619464,0.772169
...... !,,1.000000,1.000000,1.000000
... 박테리아 ?,bacteria,0.720146,0.720146,0.832572
... 예 ?,Yes,0.701027,0.952860,0.693569
"혹시, 상문고 17 기 아닌가 ?",Isnt it 17 Koran in Sangmungo,0.567272,0.615928,0.793971
아 ... 아뇨 저는 대륜 ...,Ah no Im Daeryun,0.573841,0.673676,0.825440
아 이거 ! 죄송 ...  우리반에방배동박테리아라구옛날에 ...,Oh this Im sorry,0.303549,0.628419,0.924233
아 ... 네,Ah yes,0.784376,0.923725,0.692090
