Original(Korean),Basic Translation(google trans),comp1 score,comp2 score,comp3 score
5분 참 빨리 간다. ,It operate rattling quickly in 5 proceedings,0.396108,0.650817,0.817977
아-! ,Ah,1.000000,1.000000,1.000000
지우씨!  이거......,Jiwoo this,0.713572,0.742180,0.707537
"아휴, 고객님~ 무비자 입국 시행 된지가 언젠데요~ ",Ah client Its be a spell since the reaching of a visafree unveiling,0.640871,0.645331,0.733806
"실종, 납치, 폭력, 강도, 마약...... ",lack abduct ferocity looting drugs,0.632595,0.650746,0.733630
요즘엔 폭탄 테러까지 일어납니다. 거기다 부에노스아이레스로 ,Nowadays yet bombings take place Plus to Buenos Aires,0.538340,0.655704,0.804002
자네가 무슨 인터폴이야? 이런 걸 왜 모아?!,What Interpol exist you Why amass this,0.578410,0.563046,0.780257
전 그저 고객님들께 현지 안전에 대한 최소한의 정보를 드리고자...,I just need to kick in you minimal information on local safety device,0.568484,0.697599,0.792544
"그러니까 자네가 그걸 왜 걱정 하냐구! 거기 치안은 거기 시장이 해결하는 거고, 자네는,  관능의 탱고, ",indeed why cost you worried The protection there cost the securities industry there and you the sensual tango,0.634543,0.675138,0.800268
그래도 알 건 알아야... ,I even so want to acknowledge,0.548124,0.742067,0.779970
요즘 회사 감축 때문에 난린 거 알지?  가 봐. 		,You sleep together youve comprise scramble with the society contract these solar day move,0.494132,0.627222,0.829951
프랑스 뭐?,Gallic what,0.564416,0.602809,0.737047
예? 에... 에펠탑 ,Yes Eh Eiffel tug,0.712408,0.752814,0.764294
브라질 뭐?,brazil nut what,0.525152,0.644323,0.781314
쌈바!,Samba,0.886863,0.886863,0.937530
인도네시아.,Indonesia,0.842809,0.753697,0.678183
. 쓰나미? ,Tsunami,0.399078,0.707231,0.866344
"!!  발리! 발리!! 허니무너들의 천국, 발리!! ",Bali Bali dearest Eden Bali,0.583840,0.702088,0.826554
당장 나가-!! ,catch out now,0.544384,0.753429,0.784036
오네가이시마쓰~~ ,Onegashimatsu,0.691399,0.694316,0.644834
본사에서 오셨죠?  잘 하시겠네. ,personify you from military headquarters Good business,0.477109,0.655766,0.813578
하이- 치-즈-,Hicheese,0.589022,0.780650,0.755681
지금 뭐 하는 거예요? 아줌마 성추행으로 신고할 거예요!! ,What be you make immediately Im choke to account it as sexual molestation,0.581734,0.627816,0.766560
"오바상 니크이 데쓰, 혼또 니크이 데쓰!! ",Obasans Nikedesu Hontonikedesu,0.803096,0.729419,0.715250
"한기준이, 어디가? 한 발짝만 걸어. 너 진짜 해고야!",Where constitute Han dynasty Kijun Just one whole tone You exist rattling fired,0.494611,0.624368,0.800076
... ,,1.000000,1.000000,1.000000
좀 더 체계적이고 전략적으로 움직이란 말야!,Move more consistently and strategically,0.581041,0.689933,0.773408
어디 가? 이 밤에. ,Where This dark,0.596170,0.596170,0.675443
"우리 닥터 정이 나오라네, 이 밤에.",Our doctor Jung is total out this dark,0.555154,0.654903,0.796275
거... 아직 선은 넘지 마라. 언니도 있는데...,Uh dont bilk the descent nonetheless I hold a sister excessively,0.597548,0.731006,0.759244
내가 뭐? ,What exist i,0.411460,0.495282,0.747203
짝짝이지? ,Isnt it,0.579780,0.698134,0.759035
너무 커. 뽕 빼. ,too large aim out the mulberry tree,0.459293,0.619711,0.831766
눈 말야.  너무 큰가?,coke be it also big,0.697120,0.601894,0.731056
커. 커. ,Big Big,0.553831,0.711438,0.727421
누구?  아... 바쁘대. 오늘도 뉴욕 갔어. ,who Ah helium busy I endure to New York today,0.574939,0.645786,0.801940
"와~ 스케줄 꿰고, 벌써 그런 사이야? 야. 대단한데. ",Wow Are you already on the agenda Hey Thats great,0.556423,0.652148,0.784939
"그래, 밀고 당기는 것도 애들이나 하는 거지, 그 나이엔 적당히 당기면, 넘어가 주는 거야. 어쩌면 그 남자 언니 인생의 마지막 남자일 수도 있어. ",Yes push and pulling is besides make by kid and at that old age if you draw in it decent its over Maybe its the last human being in his sister living,0.590340,0.687617,0.789373
마지막?,Last,0.488668,0.589832,0.771481
그래. 처음이자 마지막 운명.  얌마. 워낙에 딱인 궁합이라잖아. ,okay get-go and last destiny Yumma Its a perfect catch,0.507018,0.631240,0.801210
만난 지 얼마나 됐다구... ,How long take in you run into,0.603433,0.693018,0.802389
선보고 한 달이면 견적 쫙 나오지. 그 친구 추진력 하나는 확실한 줄 알았더니... ,After a calendar month presentation a citation will get out I thought one of his friends get personnel comprise sealed,0.580979,0.639150,0.731436
저러고 다니다 들킨 거 아냐? ,Didnt you get over there,0.575402,0.673701,0.814409
들켰어? 그랬어?  옷은 절대적으루 지혜 꺼 입어야 된다구 내가...,Are you get Did you I dead possess to endure soundness I,0.605459,0.688631,0.818677
하루 이틀이지. 이제 핑크색만 봐도 토할 거 같애. ,A daytime or two I intend Ill disgorgement exactly by appear at the garden pink gloss,0.538833,0.661160,0.820274
그렇다고 이런걸....,But this,0.453570,0.651033,0.806057
"아빠, 있잖아... ",dada you acknowledge,0.416612,0.699149,0.765886
"사랑하기 좋은 날이야, 안 그래 처남? ",Its a good day to bonk isnt it,0.539158,0.645266,0.800410
"뭐, 별 다른 건 없구,  발레 교습비. ",comfortably nil else ballet tutelage,0.604961,0.679502,0.726807
... 어디 가세요?,Where constitute you last,0.500133,0.561359,0.799176
"응, 도봉산. 이번 작품 배경이 안나푸르나잖아. ",Yes Dobongsan The scope of this study exist Annapurna,0.612413,0.659660,0.743074
이번엔 책 나오는 거예요? ,Are you catch a script this sentence,0.632863,0.706302,0.744383
나올 거야.  조만간. ,It will amount out shortly,0.604073,0.603751,0.721457
... 그러시겠죠. ,you will,0.362917,0.554013,0.861274
"공주님, 아빠, 갑니다~ ",Princess dada Im extend,0.651508,0.604529,0.808474
그거 10년도 넘은 만화 아니야?,Isnt that a sketch over 10 years old,0.600158,0.632542,0.757635
아침은 먹었어? ,Did you eat breakfast,0.494180,0.793518,0.806491
우유 있으면 한 잔 주던가. ,reach me a chalk of milk,0.524265,0.655214,0.793589
오늘 회사 안 가? ,Arent you pass to operate today,0.421575,0.705393,0.818094
"말로 해, 누나. 말로. ",allege it sister In Book,0.589382,0.589382,0.705350
"말로?! 서른 넘어서 백수 된 놈, 골로 안 보내는 게 다행이지! ",In Son Im glad he didnt air a end after 30 class,0.532847,0.668327,0.836241
처남이라고 어쩔 수 있겠어. 주변머리 없어 짤린 거를...,I cant avail it exist my brotherinlaw I exist burn down without a head around,0.591542,0.628146,0.759950
그걸 위로라고 하냐?  요즘 같이 취업하기 힘든 때에.,act you send for it ease When it cost voiceless to cause a line in concert these days,0.548562,0.643338,0.773203
... 사업.,job,0.576209,0.740217,0.714961
뭐?,What,0.511696,0.511696,0.800700
사업 할 거라구!!  ,Im sound to get along business sector,0.401072,0.651579,0.836848
공익 광고를 찍어라!! 영업도 못 뛸 놈이 사업은 무슨. ,Take public avail ads Whats this patronage that tilt still trade,0.612633,0.643164,0.746855
하여튼 액션 있는 여자라니까. ,Anyway Im a cleaning lady with action mechanism,0.662008,0.697851,0.754999
빨리 안 나와?! ,Arent you get out before long,0.416907,0.619169,0.807659
움직여봐.,motility it,0.670479,0.670479,0.839132
"꼬꼬마, 놀이동산 왔어?",short nipper constitute you in the amusement parkland,0.365636,0.669331,0.831631
"무대 내리지 말고, 지금 상태부터 큐 갑니다. ",Dont extend down the degree,0.510130,0.597576,0.889214
"내리지 말라고, 이 자식아. ",Dont take off you bastard,0.623408,0.613636,0.772925
내 방 따로 안 해 놨더라. ,I didnt deliver my own way,0.559978,0.546186,0.765126
그게... 개인 분장실이 하나뿐이라. 채리는 데려오는 스텝도 많고. 죄송합니... ,good theres merely one personal binding way There exist a stack of measure that Chai convey Sorry,0.614031,0.669916,0.767543
무전기 밧데리가 다 돼서 잘못 들었습니다. ,The radio shelling ingest unravel out and then I exist incorrect,0.641542,0.680644,0.767597
당장 갈아 끼워! 	,convert it now,0.631594,0.607465,0.785957
스릴 있네.  근데 내가 탈 땐 확실하게 해 줘. ,Its thrilling But please embody certain when I hinge upon,0.669282,0.661123,0.731433
"너, 설치 팀한테 엘리베이션 점검해달란 얘기 했어?",Did you state the induction squad to ascertain the peak,0.625447,0.707521,0.811592
뭐라구요? 무대감독님?,What make you pronounce point managing director,0.431905,0.579916,0.847981
짬밥만 늘면 다 감독이라고 설치지...  ,If you increase the amount of Elmer Rice it will follow install as a conductor,0.505740,0.601279,0.810352
조명팀 이펙트 메모리 확인한답니다. ,Check the kindling squad result retention,0.612022,0.674740,0.768193
무대 암전합니다. 조심하세요. 암전 GO! 이펙트 GO!,point dark engagement aspect out shadow conflict GO essence GO,0.564594,0.683740,0.769750
제가 지금 미팅 중이라서요. 네 네. 곧 전화 드릴게요. ,Im get together immediately Yes Yes Ill phone you presently,0.643219,0.648321,0.777813
너 정도 기본 소양은 갖추고 시작하는 거지. ,Youre come out with the basic attainment,0.522739,0.634202,0.827018
... 내가?,I,0.400000,0.617486,0.726696
"순수하면서, 가만 보면...",Innocent stock-still,0.507387,0.683442,0.791016
알아. 누구 좀 닮았지? ,Know Who dress it search like,0.374302,0.536991,0.773515
"응?  그래, 신뢰감 있고... 아무튼 야, 딱 사업하기 좋은 얼굴이야.",Huh Yeah trustworthy Anyway its a good look to set clientele with,0.625063,0.641345,0.773075
그래? ,okay,0.635085,0.645956,0.593393
"내 명함 받았지? 창투사 많지만, 우리처럼 확실한데 없어. ",Did you become my business circuit board There personify many spearmen but its not as certain as us,0.545298,0.605357,0.768406
"정말?  그럼, 나, 사진 좀 찍어도 될까? ",genuinely and so can I choose a delineation,0.723532,0.719310,0.762227
"꼼꼼한 거 여전하구나. 그래, 찍어. ",Its notwithstanding meticulous Yes lease it,0.663024,0.677939,0.744934
안효정씨랑 무슨 관계...,Whats the human relationship with Ahn Hyojung,0.470377,0.566418,0.769172
"얼굴이 딱, ",Perfect look,0.569710,0.569710,0.654919
"압니다, 제가 좀...",I jazz I,0.395311,0.527632,0.856430
"사기 당하기 좋게 생겼어. 이렇게 좋은 학교 나오고, ",It count good to cost scammed seed out of a good schooltime like this,0.671348,0.666039,0.771323
"아저씨들 거, 가만 좀 있어요! 옛날 여자 못 잊고 여기까지 온 게 뭐 자랑이라고. ",Misters stay stock-still Im proud to take amount hither without forget the old fair sex,0.548155,0.604419,0.770034
"옛날 여자라니! 첫사랑이라구요, 첫사랑! ",Old cleaning lady get-go get laid firstly enjoy,0.713091,0.711088,0.774490
이거 졸지에 동문회 하네.,This exist an alumni association,0.505099,0.628287,0.764380
그래도 니들 똑바로 알아둬. 어쨌거나 효정이 첫사랑은 나였다. ,even so you guy call for to be intimate Anyway Hyojeongs firstly dearest exist me,0.651273,0.640676,0.742463
그게 뭐 그렇게 중요합니까?,What be thence crucial,0.405240,0.659443,0.827133
그게 왜 안 중요합니까? ,Why doesnt that topic,0.580553,0.554137,0.800665
"아니, 요즘 세상에 첫사랑이 뭐 그리...... ",No this exist the first dearest in the existence,0.577358,0.663137,0.760716
"첫사랑 때문에 경찰서 오는 사람, 많아요. 첫사랑 때문에 술 먹고, 싸우고, ",There comprise a lot of multitude add up to the law station for their first make love drink struggle for the first sexual love,0.480722,0.606826,0.788436
그렇지! 내 말이 그거거덩. ,justly Thats what I tell,0.671489,0.773007,0.768667
"첫사랑 다시 만나면 내 인생, 다시 산다. ",When I touch my first passion again I last again,0.594009,0.704273,0.767579
억만금을 줘서라도 찾아주기만 하면... ,yet if you reach me jillion of buck hardly ascertain it,0.611854,0.618004,0.750775
가고 있어요. 네. 네. ,conk today Yes Yes,0.838884,0.829256,0.771732
"그 남자, 언니 인생의 마지막일 수도 있어.",That homo it could exist the last of your sister living,0.664257,0.698609,0.746544
그래. 처음이자 마지막 운명. ,okay get-go and last circumstances,0.630316,0.614066,0.743620
"껴 보면, 알게 되겠죠. ",Cuddle youll know,0.453481,0.661573,0.890550
아저씨!! ,Mister,0.521939,0.521939,0.659509
아저씨! 이 것 좀 빼주세요!!,Mister Please lead this out,0.544070,0.618433,0.755133
릭샤의 문이 탁-!),Rickshas room access be Tak,0.565391,0.626778,0.737712
모래 바람에 그녀의 눈을 가리는 남자의 손) ,Mans manus extend her optic in the gumption gentle wind,0.690752,0.610890,0.763926
!!,,1.000000,1.000000,1.000000
... 잘 있었어? ,How ingest you exist,0.624901,0.732753,0.850653
종욱씨... ,Jongwook,0.802377,0.736619,0.767861
휴... ,Phew,0.866667,0.866667,0.947942
"너, 김종욱이 이 씹새끼!",You Jong Wook Kim you squawk,0.569705,0.595533,0.812434
"아우- 왜들 지랄이야, 진짜- ",Ow Why be you get laid rattling,0.694485,0.720871,0.748540
얼굴이 왜 그래? 아빠 오늘 화생방 했어? ,Why equal your brass like that dada arrange you ready a sustenance way today,0.399195,0.697191,0.828223
"지우, 너...  최기장이랑 헤어졌다며! ",Jiwoo you kick downstairs up with Choi Gijang,0.697876,0.673672,0.772875
아빠 그게...  그러니까 그게...,dada that indeed thats,0.652369,0.781370,0.752610
세 명 성공시키면 독립할게요.,If three citizenry succeed I will exist independent,0.650169,0.742220,0.795576
...... 두 명...,two masses,0.807672,0.809622,0.755145
여기가... ,hither,0.460151,0.595342,0.701392
"어서 오세요, 고객님. 첫사랑을 찾아 드리는 첫사랑 찾기 사무솝니다. ",Welcome sir chance the first sexual love to detect the first honey,0.591371,0.669805,0.786971
그러니까 찾아서... 하게 해준다는 겁니까? 첫사랑이랑?,indeed youre bet for to get along it beginning get laid,0.629757,0.699661,0.800448
예? ,Yes,0.701027,0.952860,0.693569
"첫사랑 찾아서 뭐하게, 응? 너 이 새끼, 찾으면 가만 안 둘 줄 알아!",What get along you cause after rule your first get laid huh You kid I get laid I wont permit you snuff it if I find out it,0.494267,0.614750,0.829306
미담이네요. 남편 분의 첫사랑을 찾아주시다니. ,Im sorry obtain your husband first jazz,0.509230,0.576374,0.819153
그 여자 얘길 가끔 했거든요...,I lecture about her sometimes,0.527172,0.639505,0.770815
그렇게 추억을 공유하며 사는 거죠. 성함도 말씀하시던가요?,Thats how you contribution your store Did you cite your gens,0.565022,0.620614,0.807387
"이름... 예, 그 년... 아니, 그 여자 이름은...",Name Yes that bellyache No that little girl epithet,0.628259,0.744688,0.747670
"찾으면, 어느 분께 연락을 드릴까요? ",If you detect it who will you touch,0.518986,0.655077,0.835176
"그냥, 그 자리에서 죽여주세요.  내 도망간 두 년 놈들만 생각하면 그냥...",scarce kill him on the billet Just think of the two cat who scat aside,0.548003,0.672393,0.802910
"들어와, 임마!! ",Come in clotheshorse,0.505184,0.654517,0.719386
자 왔지? 됐지? 이제 공연장만 쳐들어와봐. 쪽팔리게.  ,Are you here Okay today only get in the venue Im blockade,0.519055,0.618290,0.807016
"너는 임마, 입이 삼 천 개라도 할 말 없어. ",You dude I throw naught to state about three thousand sass,0.679466,0.679466,0.738225
그래서 데려온 데가 여기야? 그래도 아빠 수준이면 퇴임한 국가정보원쯤은 ,and then is this where you take it yet at the stage of his Padre the retired National intelligence activity military service,0.574966,0.650991,0.787867
흥신소 아닙니다. ,Its not an excitation,0.632659,0.637999,0.711206
"엄연히 법인 신고에 사업자 등록까지 했구,",stringently read as a concern entity in corporate coverage,0.628260,0.663870,0.757797
"뭐, 말이 그렇다는 거지... 그래서 좀 찾으세요?",comfortably thats what it state indeed exist you search for it,0.583346,0.668761,0.804400
백 프로란다.,Its a hundred professional,0.464846,0.619670,0.779654
"아니, 백 프로까지는...  근접하긴 하죠.",No to the back pro its finish,0.548300,0.544255,0.826044
정확하고... 많으면... 찾을 수 있다는 거죠? ,Accurate if there cost many you can detect it,0.611906,0.664649,0.819370
그럼요.,of class,0.651581,0.636612,0.521507
잘됐네요.  언제 오시죠? 제가 좀 바빠서.,Good for you When exist you get Im a scrap busy,0.605895,0.605895,0.771838
"아, 거기는...  우리 매...일은 아니고, ",Oh there exist not every single daytime,0.653385,0.737819,0.761671
박 실장 도대체 언제 오는 거야...  ,When the infernal region is get along head parking lot,0.594737,0.672089,0.805301
찾으시는 분 고향이?,Who exist you await for,0.615584,0.623109,0.716817
몰라요.,I arrange not bed,0.613767,0.535344,0.735307
나이가?,The Age,0.659969,0.705442,0.581222
몰라요. ,I arrange not bed,0.613767,0.535344,0.735307
출신학교는요?,What exist your school day of descent,0.493351,0.678251,0.789182
모르는데요. ,I dont make love,0.599450,0.599450,0.692975
장난하나?,Are you jolly me,0.470851,0.470851,0.668109
"아, 진짜 모릅니다요. ",Oh I rattling dont know,0.508230,0.609313,0.796685
성함이?,Your name,0.514005,0.491293,0.629767
서한수 대령이요. ,Colonel Seo Hansoo,0.497931,0.611366,0.743983
예비역 한기준 병장입니다. ,This exist a police sergeant found on the stockpile,0.532880,0.668122,0.778005
선 볼래? 될 때까지? 우리 부대 12개 사단에 공문 한 번... ,need to meet Until it formerly in the 12 partitioning of our unit,0.619594,0.652957,0.785942
김! ...,Kim,1.000000,1.000000,1.000000
김. 종. 욱.,Kim toll Wook,0.872098,0.705650,0.933567
감사합니...	,Thank you,0.469428,0.492009,0.795062
　턱 선의 외로운 각도. 콧날의 날카로운 지성. ,Lonely slant of the jaw short letter The sharp intelligence service of the nozzle,0.544300,0.670777,0.784723
됐거든요. 헐~  ,Thats it Huh,0.502226,0.782103,0.733794
거 껍질 좀.  그래서요? ,Some shells and then,0.522865,0.768321,0.753263
그래서... 사막까지 갈 거예요. 	,and then Im conk out to the desert,0.758306,0.754836,0.734426
여자 혼자서 사막을? ,cleaning lady only in the desert,0.495495,0.632676,0.787072
대단한데요. 가서 뭐하려구요?,Its great What cost you hold out to make,0.564943,0.630050,0.765721
"그게요, 웃지 마세요. 어... 웃으면 안 되는데... ",Thats it dont laugh Uh I cant laugh,0.516039,0.712601,0.794177
낙타. 그거 생각보다 멀미 많이 한 대요. 키미테 꼭 붙이고 타세요. ,camel Thats a set of motility malady than I guess Please wear Kimite,0.615832,0.652069,0.791081
키미테. 아... 키미테. 감사합니다. ,Kimite Ah Kimite Thank you,0.594758,0.605679,0.797974
"그럼, 자이살메르로 가겠네요? ",thence cost you last to Jaisalmer,0.635257,0.690546,0.756821
와~ 그걸 다 어떻게 외워요?,Wow How act you con it all,0.655865,0.604906,0.753685
가이드북 한 번만 읽으면 되요.  사막이라... ,You entirely take to record the guidebook one time Its a desert,0.602027,0.640521,0.748618
"우리, 지금 인도에 있어요. ",We make up in India right field today,0.572751,0.681439,0.808284
"그냥 다 왔다고 하면 되지, 무슨... ",scarce enjoin its all over what,0.536571,0.612219,0.798145
그래서 그때부터 같이 다녔어요?,and then get you exist in concert since and then,0.665109,0.730351,0.747158
...... 아뇨. ,no,0.200657,0.641886,0.694253
인연이 있다면 다시 만나겠죠. 	,If there exist a kinship we will get together once again,0.592102,0.648371,0.770414
"그래요, 인연이 있다면... ",Yes if there exist a kinship,0.717929,0.693558,0.689352
"저기요, 이름이...",Excuse me my name is,0.632876,0.694257,0.761045
왜 그랬어요?,Why get along you get along that,0.548794,0.673535,0.839677
"그냥, 그렇게 쉬우면 안 될 것 같아서요... ",I exactly dont think it should exist that easy,0.741451,0.730360,0.747617
좋아 죽지?  그러다 진짜 죽는다!,Okay die and so he fail,0.415748,0.648864,0.835543
저거 언제까지 듣고 있어야 돼? ,How long should I exist listening to that,0.739458,0.704651,0.761643
자기 꼬꼬마 부를 때만해도 저거 보단 나았지 싶어.,When I call up my slight boy I need to exist well than that,0.555172,0.645925,0.754732
네?  선배님은 언제 적 얘기를...,Yeah When did you tell the enemy,0.695794,0.719197,0.806815
왜- 엄연한 데뷔곡인데. 하긴 1집이 끝이지?  ,Why Its emphatically a launching strain embody that the remnant of the first record album,0.558659,0.625446,0.792818
1막 합창 갑니다!!,turn 1 chorus line be extend,0.552174,0.596771,0.781361
감독님.  꼬꼬마가 뭐예요?,Director What equal a minor,0.408778,0.568819,0.802030
"시끄러, 임마. 	",Noisy clotheshorse,0.634869,0.637085,0.729654
비행기를 타고 델리까지... 비행시간 총 일곱 시간 반... ,By plane to Delhi amount escape clock time seven and a half minute,0.672830,0.698212,0.737869
오사카에서 출발하는 직항기면...,lineal flight from Osaka,0.445339,0.565540,0.790518
후- ,after,0.336861,0.514590,0.696500
짜이쌀멩류?,Jjapsalmengyu,0.556735,0.556735,0.636647
"예?  자이살메르요, 자이살메르. ",Yes Jaisalmer Jaisalmer,0.586458,0.630200,0.776962
"인도 여행객들의 필수 코스죠. 타르 사막, 낙타 트래킹...",This is a must for Indian traveler Jack desert camel tag,0.647471,0.648508,0.757115
아빠야!!,dada,0.328742,0.683772,0.797844
급할 때 아빠 찾는 사람은 흔치 않죠.  잘 지냈어요? ,It exist not uncommon to get a dad when you make up in a haste How exist you,0.627392,0.685021,0.782118
저... 저기요. 거긴 안 되는데.  악-!! ,I relieve me I tilt Ouch,0.510023,0.719788,0.780191
아무래도 낙타 타는 건 무리겠어요. 하루 이틀은 많이 불편할 텐데... ,It would be unreasonable to taunt a camel A day or two would be really uncomfortable,0.598747,0.611126,0.736712
아뇨. 이렇게 다시 만나겠죠. 우리가 정말... ,no We will touch once again like this We genuinely,0.626042,0.620207,0.743318
인연이 있다면?,If there exist a kinship,0.642089,0.714789,0.713616
Could you tell me... when he comes back? Really? he already checked out this morning? ,Could you say me when he come in back genuinely he already see out this morning,0.612895,0.675016,0.797039
내가 미쳤지. 내가 미쳤지. ,Im crazy Im crazy,0.555893,0.655997,0.829502
You know this man? I have never seen anyone before who got travel sick on the camel. ,You know this man I possess never seen anyone before who got travel sick on the camel,0.709197,0.768628,0.784658
이대로 잠시 만요...,declare on like this,0.677469,0.665333,0.717615
아 흑- ,Ah black,0.804984,0.841005,0.766610
"아직두야? 백날 붙들고 있어야 뭐 해, 직접 찾아가면 될 걸. ",arrange you still induce it You make to make on to it for a hundred solar day and then what act you set,0.557428,0.610333,0.793111
엄연한 공갈에 사깁니다.,I corrupt it in strict blackmail,0.610882,0.594105,0.733687
전직 직원이잖아. 혹시 알아? 안 짤렸음 점장까지 됐을지?,He is a former employee brawl you jazz Im not kindle still the director,0.640891,0.625608,0.771547
매형 알잖아요. 저 거짓말 못해요. ,You acknowledge I tilt prevarication,0.522781,0.612525,0.760969
당당하게! 저돌적으루다가! ,Boldly X around,0.509243,0.577381,0.852415
진짜 못 한다구요. ,I truly tilt,0.383177,0.651738,0.837260
나 실크로드 한 점장인데!!,Im the managing director of Silk Road,0.698883,0.631876,0.719701
그 동안 실크로드가 여기랑 거래한 지가 얼마야. ,In the lag how long take Silk Road exist get along clientele with hither,0.631612,0.696157,0.780806
찾으시는 출국가가... ,The land you equal looking for,0.687552,0.671135,0.767792
1999년. 인도.	,1999 India,0.351325,0.672092,0.916460
"안녕히 가십시오, 점장님. ",good day director,0.532921,0.671553,0.884302
김종욱...... 김종욱...... ,Jongwook Kim Jongwook Kim,0.566481,0.554844,0.795115
"팀장님, 팀장님! ",Team loss leader team loss leader,0.661545,0.852793,0.841914
부탁드릴게요. 엘리베이션 좀 교체 해 주세요. 저대로는 위험해요. ,Ill take Please supplant the EL Its unsafe for me,0.501482,0.630508,0.868496
"서감독, 말 진짜 이상하게 하네? 누가 들으면 우리 책임인 줄 알겠어. ",theater director Seo what establish you real weird If anyone see I intend its our obligation,0.589347,0.657288,0.781042
"제 말씀은... 아시잖아요. 공연 두 달 넘게 버텨야 되는데, 너무 낡았어요.",I mean you acknowledge I ingest to deem on for more than than two months but its also old,0.583283,0.604245,0.756286
"그러니까, 나한테 이러지 말구, 회사에다 직접 말해. ",indeed dont get along this to me assure the fellowship forthwith,0.685646,0.685646,0.753534
"씨발, 진짜!!",screwing existent,0.618039,0.696945,0.784588
??,,1.000000,1.000000,1.000000
핸드폰이 꺼져 계시더라구요.,The cell speech sound exist off,0.688151,0.689892,0.749264
그렇다고 여길 오시면...,But if you descend hither,0.638432,0.680265,0.726942
댁으로 갈 걸 그랬나요? ,Did you conk to your habitation,0.593875,0.660454,0.750979
아뇨! 그게 아니라... ,no Not that,0.521572,0.563038,0.793935
"미안한데, 오늘은 그냥-  아무래도 안 되겠어요, 죄송합니다. ",Im sorry today I but I slant Im sorry,0.426350,0.659414,0.860270
예? 갑자기 왜... ,Yes Why all of a sudden,0.569028,0.628113,0.805081
"아시겠지만, 아빠 때문에 할 수 없이 간 거지, 전 처음부터 별로였어요. ",As you get laid I couldnt arrange it because of my dad but I wasnt rattling good from the beginning,0.603701,0.640952,0.750708
누가 돈 때문에 이럽니까? ,Who embody this for money,0.557633,0.597690,0.731843
"달랑 이름 하나로 시작했어요. 아직 찾은 건 아니지만, 그래도 많이 온 거잖아요. ",It take up with one epithet I havent get it yet but its stock-still a lot,0.580017,0.686694,0.793238
"알았어요. 알았으니까, 나중에 전화로... ",I consider Okay later on the speech sound,0.589723,0.642269,0.764562
