아니지 편법이지,"No, it's a shortcut",0.589714
너랑 상대하는 시간이 아깝다. 선생님한테 그대로 얘기해 줄까?,It's a waste of time dealing with you. Would you like to talk to the teacher?,0.583572
육성회장님 한테 얘기하는 게 아니구?,You're not talking to President Foster Sung?,0.632861
억울하면 넌 강현한테 일러. ,"If it is unfair, you will tell Kang Hyun.",0.641553
너 되게 유치하구나.,You are so childish.,0.511150
"야야 주번, 일루 와~ 이거 장난감 핸드폰 아니야? 다시 가져와 임마","Hey, lord, come on. Isn't this a toy phone? Bring it back dude",0.532730
아 새끼 거 냄새난다. 임마~ 얼마나 마신거야?,"Oh, it smells like a baby. How long have you been drinking?",0.633628
김세임  땜에 죽도록 마셨어요. 중간에 도망가면 어떡해요.,I died because of Kim Se-im. What to do if you run away.,0.475015
시험문제 검수하느라고 전날 날 꼬박 샜어 너무 피곤하더라고.,I was so tired that I woke up the day before checking the test questions.,0.597753
선배는 시험을 무슨 예술로 보는 경향이 있어. 대충 퍼다 가 내면 되지.,Seniors tend to see the test as an art. You just need to spread it out.,0.582283
야 임마 내신 하나에 애들 미래가 달라져... 변별력 있게 내야지 너처럼 대충 하면 되겠어? ,"Hey guys, the future of the kids is different for one ... I have to be discerning.",0.531035
선배가 고민해서 안해도 우리학교 애들 다 지들이 알아서 열심히 해.,"Even if my seniors don't worry about it, all the kids in our school take care of it.",0.672931
네 안녕 하세요 선생님,Yes hello teacher,0.432809
왜 이렇게 안색이 안 좋으세요.,Why are you so uncomfortable?,0.612388
그런가요?,is that so?,0.711385
저 샘은 웃는 걸 본 적이 없어 ,That Sam never saw me smile.,0.556707
어때 이쁘잖아,How's it pretty,0.681664
아니 학교에 아직도 담 넘어 다니는 학생이 있다니 이게 말이 되요? ,"No, does this make sense that there are still students in the school still walking over the walls?",0.628975
너 지금 뭐하는 거니? ,What are you doing now?,0.487418
.............,.............,0.000000
다시 풀어. 장난하지 말고...,Release again. Don't be kidding ...,0.582413
왜 그래? 무슨 일 있어?,What is it? What's going on?,0.777094
시험지가 이상해요...,The test paper is weird ...,0.590292
너무 긴장해서 그래 .. 천천히 풀어... 자~ 일어나,I'm so nervous .. Slowly release it.,0.528713
망했어 난 망했어....,I'm screwed I'm screwed ...,0.507310
오. 마이갓 정말이야? 답이 이거야?? ,Five. Really? The answer is this ??,0.512949
"시험도 끝나고, 날씨도 예술이고... 일찍 끝났는데 뭐 재밌는 거 없나?","The exam is over, the weather is art ... I ended up early, is there anything interesting?",0.647527
이거나 널어. ,Or it's up.,0.592151
너 양이 많은 걸 보니까 스트레스 너무 많이 받은 거 아니야?,"Seeing that you have a lot, didn't you get too much stress?",0.575190
정말 오늘은 최악이다. 꿈땜에 그런가?,It really is the worst today. Is it because of your dreams?,0.593761
무슨 꿈? ,What dream?,0.659037
얘기했잖아. 이상한 꿈 꿨 다구... 하~ 시험 잘 봤어?,I told you. I had a strange dream ... Ha ~ Did you do well on the exam?,0.620178
응 느낌이 좋아 꿈땜에 그런가?,"Yes, I feel good, is it because of my dream?",0.627236
무슨 꿈?,What dream?,0.659037
원빈오빠랑 자는 꿈... ,Won-bin's dream of sleeping ...,0.495591
빈 오빠가 미쳤냐? 너하고 자게?,Is your empty brother crazy? Sleep with you?,0.542394
꿈인데 뭐...,It's a dream ...,0.604689
"안 돼, 꿈도 허락 할 수 없어. ","No, I can't even allow dreams.",0.531442
막~  해주는데 정말 하는 거 같더라니까,I'm just doing it but it seems like I'm really doing it,0.695167
아~ 안돼 미친년.... 일루와 ,"Ah ~ No, crazy girl ... Illuwa",0.503505
으구 기집 애 이제 좀 웃네..,"Ugh, little girl, now laugh a little ...",0.674743
여기가 여자 기숙사 옥상이구나?,Is this the rooftop of a female dormitory?,0.603350
어머~ 현아 ,Oh ~ Hyuna,0.103553
너 여기 어떻게 왔냐? ,How are you here?,0.351342
이 오빠가 못 가는 데가 어딨겠냐.  ,Where can this brother not go?,0.450319
사감 선생님 오기 전에 가라,Go before the sensational teacher comes,0.708666
200일주 한잔 해야지. 스트레스도 풀고...,I need a drink for 200 weeks. Relieve stress ...,0.591150
어 진짜 200일 밖에 안 남았구나..,"Uh, there are only 200 days left ...",0.517783
뭘 또 맞장구 치고 있어...,What else are you playing against ...,0.710106
중간고사도 끝났는데 클럽 놀러 와라 파티 한다.,"The midterm exam is over, but we come to the club to party.",0.560457
너나 파티 하세요. 학교를 왜 다니는지 도무지 알 수 없는 정신없는 놈아. ,Have a party with you. I can't figure out why I go to school.,0.525857
꼭 와야 돼. 니들 안 오면 내가 납치하는 수가 있다. 내가 맘먹으면 할 수 있다는 거 알지?,"Must come. If you don't come, I can kidnap you. You know I can do it if I like it?",0.532922
그래봐 그랬다간 죽는 수가 있다.,"Yes, then you can die.",0.453071
제발 납치해 줬으면 좋겠다.,I hope you kidnapped me.,0.450237
지랄을 해요.. 아주~,I'm fucking ... very ~,0.538207
아 왜~ 멋있잖아. ,Oh why ~ It's cool.,0.632508
아 뭐야 진짜 이런 거 공개 안하면 안 돼? 이런 거 공개하는 학교가 어딨어 짜증나 ,"Oh, what can we really do? Why is it annoying to have a school that releases this?",0.534197
아 시발 ~ 한 등급 또 떨어 졌어.,Ah fuck ~ one grade fell again.,0.590029
이나야? 괜찮아?,Ina? OK?,0.477915
어? 어.... 내가 뭐 천재냐? 매번 장학금 타게.,uh? Uh ... what am I a genius? Get a scholarship every time.,0.657968
그래도....,still....,0.744328
걱정 하지마. 윤명효! 4등 등극을 축하한다! 딸기우유나 한잔 쏴라,Do not worry about it. Yoon Myeong-hyo! Congratulations on your fourth place! Take a glass of strawberry milk,0.671150
쥐포도 쏠게 ,I'll shoot the grapes.,0.621128
좋지,good,0.508808
3학년 1등 또 황선생 반이네 대단해. 어떻게 황선생은 어떤 애들을 붙여놔도 1등이네.,"Hwang Sensei's class is also great. No matter how many kids you attach, Hwang is the first place.",0.526292
애들이 열심히 해서 그런거죠 뭐,It's because the kids worked hard.,0.581207
최선생... 분발 해야겠어 . 3등으로 떨어졌어요.,Best student ... I have to try. It fell to third place.,0.602396
죽일 거야 죽일 거야 다 !,I will kill you I will kill you all!,0.778740
야! 조범! 조용히 안 해! ,Hey! Jo Bum! Don't be quiet!,0.710984
뭐야 저 병신새끼. 시험 기간만 되면 아주 생 지랄을 해요.,"What is that asshole? After the trial period, I'm very sick.",0.577833
작년부터 애가 좀 이상해 왜 저래?,The kid has been a bit weird since last year.,0.710497
다친데 없어?,Are you hurt?,0.374398
어 ~ 괜찮아...,Uh ~ it's okay ...,0.546758
10분 뒤에 아침조회가 있을 예정이오니 학생들은 모두 운동장으로 나와 주시기 바랍니다.,"There will be a morning inquiry in 10 minutes, so all students are requested to come to the playground.",0.579876
조용! 조용! 선생님들께서는 속히 아이들을 정렬해주시기 바랍니다.,quiet! quiet! Teachers are expected to sort the children as soon as possible.,0.668369
노래 어때 ? ,How about singing?,0.561457
너 미친 거 아니냐?,Are you crazy?,0.447695
학교가 이런 맛도 있어야지 ...,School should have this taste ...,0.544462
너 나한테 잘 보여라 여차하면 신고해 버린다.,"If you still show me well, report it.",0.477099
강현! ,Ganghyun!,0.000000
니들은 들어가  또 너지? ,You go in and you again?,0.651928
"선생님께서는 왜 증거도 없이, 사람부터 때리세요? ","Why do you hit people first, without evidence?",0.554164
증거?  너 증거라고 그랬냐? 이 자식이.... ,evidence? Did you say it's proof? This child ...,0.630157
"이 선생, 흥분하지 말고, 그만 해요. 내가 알아듣게 얘기할게...","Teacher, don't get excited, stop. I'll tell you to understand ...",0.574628
넌 내가 담임이었으면 오늘 가만 안 놔둬...,"If you were my homeroom, don't leave today ...",0.514762
알았어요. 내가 교육 시킬께요. ,I see. I will educate you.,0.478416
"선생님, 긴급 교무회의 한다고 교무실로 바로 오시래요...","Teacher, I want to come to the teacher's office for an emergency academy meeting ...",0.614663
아 또 잔소리 꽤나 듣겠구만....,"Oh, I'm going to hear some nagging again ...",0.674427
선배 어떻게 할 꺼야... 지금 교장실 난리 났어요. ,What are you going to do ... The principal's office is in trouble.,0.642578
왜 틀린 거 하나도 없 더 구만 노래도 좋구...,"Why isn't there anything wrong, and the song is good ...",0.655507
반만 1등하면 뭐해요. 학교 이미지 다 망쳐 놓는데... ,What do you do if you are first in class? It ruined all the school images ...,0.562086
무슨 말을 그렇게 해요...,What do you say ...,0.430610
1학년 때 수학여행 가서 ,I went on a school trip in the first grade,0.618111
야 매로 다스릴 애였으면 벌써 그렇게 했어. 강현이 나쁜 애 아니야... 애를 이해하고 다스려야지 ,"If you were the one to rule with hawks, you already did. Kanghyun is not a bad boy ... I have to understand and govern him.",0.644210
하긴 뭐 애들 인기에 워낙 신경 쓰시니... ,But what do you care about kids' popularity ...,0.611295
내가 아이돌 인가? 결혼을 안 해서 애들 맘을 잘 모르시죠? ,Am I an idol? You're not married so you don't know the kids' mind,0.570951
왜 그래요 들 ... 열 받는 건 난데 왜 둘이 싸우고 난리야 ,Why are you guys ... I'm getting fevered.,0.451926
앉아요. 금쪽같은 수업 빼서 회의 하는 거니까 간단히 전달 사항만 얘기하겠습니다.,"sit down please. Since we're having a meeting without a class like this, I'll just talk about the details.",0.636084
네 ,Yeah,1.000000
아이들 발음문제 특별히 신경 쓰시기 바랍니다. 이번에 기대하겠습니다.,Please pay special attention to children's pronunciation problems. We look forward to this.,0.662464
네 ...,Yeah ...,1.000000
기획서 누가 작성 했습니까?,Who wrote the proposal?,0.484246
네 제가 했습니다. ,Yes I did.,0.447089
음  여기 나온 대로 진행 할 테니까 선생님이 전체 통솔을 맡아 주고.. ,"Well, I'm going to proceed as shown here, so the teacher will take care of the whole thing ...",0.602886
네 ... 반 학생 중에 영어를 좀 하는 녀석이 있어서 도움을 좀 청하려고 합니다. ,"Yes ... Some of my classmates speak English, so I'm going to ask for some help.",0.591825
그건 알아서 하세요. 하~ 오늘 아침조회는 도대체 뭡니까? 긴말 않겠어요.,Do it yourself. Ha ~ What's the morning inquiry? I won't say a long word.,0.579634
시말서 준비하셔야 겠네요 ...,You should be prepared ...,0.536133
이번 주말까지 성적 떨어진 사람 연습장 3권씩 채워... ,Fill in 3 practice books for those who have lost grades until this weekend ...,0.650646
니들 커서 나같이 선생이나 할래? 이 학교 나와서 연 고대 밑으로 갈 꺼야?,Would you like to be a teacher like me when you grow up? Are you going to go out of this school and go down to ancient times?,0.574621
선생님 저희 학원도 가야돼는데...,Teacher Our school also has to go ...,0.525744
신곡발표가 너무 요란했던 거 아니야? ,Wasn't the new song announcement too loud?,0.571938
죄송합니다. 선생님. ,Sorry. Teacher.,0.362490
선생님이 이번엔 커버해 준다. 노래가 좋아서 봐주는 거야... ,The teacher covers this time. I like the song because I like it ...,0.601528
선생님! 놀톤데... ,Teacher! I'm surprised ...,0.557257
그러니까 벌이지 임마 .... ,"So, dude, dude ....",0.427429
뭘 해야 하는지 는 알고.... ,I know what to do ...,0.338325
나와 보면 알아. 그럼 그렇게 결정 난거다. ,Look at me and know. Then it was decided.,0.614806
차라리 화장실 청소할게요. 선생님! 저 주말에 공연해야 돼는 데...,I'd rather clean the bathroom. Teacher! I need to perform that weekend ...,0.463782
아~ 내일 주말인데 다른 애들 다 집에 가고 이게 뭐야,"Ah ~ Tomorrow is the weekend, all the other kids go home and what is this",0.661661
야 영광으로 생각해. 그래도 학교 대표로 나가는 건데.. 나는 방도 우리만 쓰니까 좋구만...,"Hey, I'm honored. I'm still going to be the school representative.",0.471188
스무 명이 참가한다고 했나?  이나야 오늘 클럽 가자. 사감장도 없는데,Did twenty people say they would participate? Inaya Let's go to the club today. I don't have a supervisor,0.654156
기숙사 탈출하자고? ... 너 왜 갑자기 안하던 짓을 하고 그래,You want to escape the dorm? ... why do you do something you didn't suddenly do,0.598336
내가 점점 널 닮아 가나봐 히~,I'm getting more and more like you,0.578301
허~ 참. ,Huh ~ True.,0.764877
이나야 ...,Inaya ...,0.000000
그 한심한 놈이 그렇게 좋니?,Is that pathetic guy so good?,0.586102
응~,Yes ~,0.744328
그럼 좋다고 해~! ,Then say good ~!,0.593444
못 하겠어. ,I can't.,0.338880
내가 대신 말해줘?,Can I tell you instead?,0.639465
싫어. 안 돼.... ,Hate. No....,0.649163
너 혼자가! ,You go alone!,0.690122
"야 이나야, 너는 걔랑 친하잖아 나 혼자는 못 가겠단 말이야.","Hey ina, you're close to her, I can't go alone.",0.449715
몰라 기집애야 너 혼자가! ,"I don't know, girl, you go alone!",0.507257
거기 누구요?,Who is there?,0.440211
허허허헉.....,Huh huh huh ...,0.714435
뭐하는 거야? 거기서,What are you doing? at there,0.609433
뭘 보고 이러는 거야 지금... 어이 학생 왜 그래~,What are you doing here?,0.330014
대학생 맞아요? 이거 학생증 위조 한 거 아니죠?,Are you a college student? Isn't this a fake student ID?,0.640216
저희가 고등학생으로 보여요? ,Do we look like high school students?,0.629446
와줘서 고맙다.,Thank you for coming.,0.633191
나한테 고마울 거 없어. 명효가 오자고 해서 온 거야. 그래도 뭐 생각보다 재밌네. ,There's nothing to thank me for. It was because Myeonghyo asked to come. It's more fun than I thought.,0.588786
뭔데? ,What?,0.401917
너 같은 꼴통이 어떻게 우리 학교를 왔냐? 중학교 때 공부 좀 했냐?,How did a school like you come to our school? Did you study in middle school?,0.604337
비밀인데 너니까 얘기해줄게.... 학교에 버스 3대 사주고 입학했어.,"It's a secret, so I'll tell you ... I bought three buses and went to school.",0.609019
아~ 그래? 버스 3대면 우리학교 들어올 수 있구나... ,Ah ~ Three buses can enter our school ...,0.545760
겁 대가리 없는 건 학교지... 너 우리학교 비리가 얼마나 많은 줄 알어? ,It's school without fear ... How many do you know about our school corruption?,0.567938
너 또 다음에는 무슨 짓을 하려구,What are you going to do next time,0.620114
학교가 한번 발칵 뒤집어질만한 좋은 계획이 있지... ,I have a good plan for the school to flip over once ...,0.486963
너도 참 한심한 청춘이다. 그래 학교 다니는 또 하나의 이유가 뭐냐?,You are also a pathetic youth. So what is another reason for going to school?,0.581441
또 하나는 ....... 너. ,Another one ....... you.,0.554834
새끼 어디서 수작 피우기는.... ,Where do you smoke?,0.399647
수작이라니.... 나도 궁금한 게 있어,It's a masterpiece ... I have a question too.,0.585129
뭐,What,0.568396
왜 이렇게 장학금에 민감해?,Why are you so sensitive to scholarships?,0.664539
너같이 있는 놈들 한 테는 별거 아니지만 난 달라 더 이상은 묻지마. ,"It's no big deal for guys like you, but I'm different, don't ask any more.",0.603845
눈 풀어라. 느끼하다.,Release your eyes. greasy.,0.575620
야 근데 좃 밥이 뭐냐?,"Hey, what's her rice?",0.480490
어? 그런 게 있어 ,uh? There is something like that,0.623982
나중에 알려줘라 ... 야 이명효 가자,"Let me know later ... hey, let's go",0.530223
야 오늘은 특별수업인데 꼭 걷어야 되냐? ,"Hey, today is a special class, should I walk?",0.600235
악마의 입 냄새 가 걷으랬어. ,The devil's mouth told me to walk.,0.636869
마저 걷어서 복도 사물함에 놓고 와 ...,Even walk and put it in the locker in the hallway ...,0.636490
혜영 이는 아직 안 왔구요. 동혁이는 똥 싸러 갔어요.,Hye-young hasn't come yet. Donghyuk went to fight shit.,0.475620
웃음...,laugh...,0.567922
혜영이가 그럴 애가 아닌데... 무슨 일 있나? 이나야 너 기숙사 좀 갔다와봐,Hye-young is not a kid ... What's going on? I think you went to the dorm,0.552460
네? 네~,Yeah? Yes ~,0.838525
"조범, 너 언제부터 이랬니?","Jo Bum, when did you do this?",0.754951
시험 때만 되면 이상 한 게 보여요,I can see something strange at the time of the exam.,0.697065
뭐가 보이는데?,What do you see?,0.529597
여자요...무섭게 생긴...,Woman ... looks scary ...,0.539682
근데 팔은 왜 이렇게 만들어 놨어,But why did you make your arm like this,0.664335
내가 그러는 게 아니 예요. 걔가 그러는 거지,I'm not like that. That's what he does.,0.590667
그래 가서 앉아 ,Yeah go sit,0.529357
조금 있다가 최소영 선생님 들어오셔서 VTR수업 할 꺼니까 그동안 자습하고 있어...,"After a while, Mr. Choi, Choi will come in and take a VTR class, so I've been studying ...",0.593229
아 진짜 나는 왜 남아야 하냐고. 아무런 관련도 없는데...,"Oh really, why should I stay? It has nothing to do with ...",0.566457
넌 임마 군기반장 이잖아. ,You're the chief of the army.,0.522348
괜히 선배가 기획서 도와 달라고 그래서 나까지 남은 거 아냐,It wasn't until the seniors asked me to help with the proposal.,0.579913
"짜식, 선생이 되가지고 학교 좀 오는 게 어때서 그래.... 참, 최선생님.","Ja-sik, it's like being a teacher and coming to school a little bit.",0.594906
조범이 말예요 혹시 부모님 만나 보셨어요?,"Jo Bum, have you met your parents?",0.495435
별 걸 다 신경 쓰시네요.. ,You care about everything.,0.520193
전 좀 신경이 쓰이네요.,I'm a little worried.,0.483147
그렇잖아도 전화 했는데 이번 초청수업에는 꼭 참가를 해야 한다면서 ,"Even so, I called and said I must participate in this invitation class",0.588199
심각해 보이던데 ,It looked serious,0.684759
"뭐, 다 지 팔자지. 부모가 안 된다는데 어떻게 해. 아휴~ 애들 공부를 적당히 시켜야지","Well, let's sell it all. What do you do when you're not a parent? Ah ~ I have to study the kids properly",0.602488
임마 너는 청결먼저 어떻게 좀 해봐,How do you do it first,0.391496
아 나 정말 나 이빨 닦았어..,Ah I really brushed my teeth ...,0.629548
수업준비물 챙기러 왔다가 깜짝 놀랐네.,I was surprised when I came to pack my class.,0.577359
저는 선생님 신음소리 때문에 놀랐는데 히히.,"I was surprised by the teacher's moaning, but hehe.",0.559413
일단 수업 들어가자 나도 가던 참 이었어.,"Once in class, I was going too.",0.475376
혜영이랑 동혁이 아직도 안 왔어?,Hye-young and Dong-hyuk still haven't come?,0.490165
동혁 이는 아무래도 느끼고 있나본데 ? .. ,"Donghyuk, is this how you feel? ..",0.397408
조용!. 첫 시간은 VTR 레슨을 할 껀데,quiet!. The first time is for a VTR lesson,0.642801
악~!!!!!!!!!!!!,Evil ~ !!!!!!!!!!!!,0.384464
어 넌 왜왔어 임마,Uh why are you here dude,0.628098
담임선생님이 오라고 그래서요.,That's why the homeroom teacher asked me to come.,0.580902
어 현이 왔구나. ,Oh Hyun is here.,0.633039
예 선생님 전 뭐해야 되요?,Yes teacher What should I do?,0.625965
너 중학교 때까지 영국에서 살았다며,That you lived in England until middle school,0.665309
네,Yeah,1.000000
저기 서류들이 다 원문 서류들인데 니가 분리 좀 해줘라,"All of the documents there are original documents, but please separate them.",0.675334
임마 부모님한테 잘 해 너 같은 꼴통 그래도 가르치겠다고 유학까지 같다왔으면...,"I'm so good to my parents, I'd like to study abroad to teach you the same way ...",0.526258
이선생... ,Teacher ...,0.504125
쟨 왜 저기 있대 ?,�� Why are you there?,0.439712
어 저기가 어디야?,Where is that?,0.512704
아,Ah,1.000000
조용! 너희들 제자리에 앉아. ,quiet! You guys sit in place.,0.666149
누구야! 어떤 녀석이 또 장난질이야? ,Who is it! Which guy is kidding again?,0.624857
저거 혜영이 아니야? 이 선생 방송실로 가봐.,Isn't that Hyeyoung? Go to this teacher's broadcast room.,0.604070
네 선배,Four seniors,0.590507
일단 애들 동요하면 안 되니까 상황보고 안 되겠으면 전원을 다 꺼버려 ....,"Once you can't shake the kids, turn off the power if you can't see the situation ....",0.581424
이걸 어떻게 하는 거야? 무슨 선이... 이렇게 많아? ,How do you do this? What line ... so many?,0.563591
시팔 이거 뭐야. 왜 안 꺼져... ,What is this? Why doesn't it turn off ...,0.655014
이 자식을 그냥~!,Just this child ~!,0.659916
그 애가 오고 있어... 아~ 그 애가 그 애가 왔어,She's coming ... Ah ~ She's here.,0.551005
아 저 새끼는 또 왜 지랄이야 재수 없게... ,"Oh, why is that motherfucker again?",0.612415
이나야 무서워,I'm scared,0.445527
괜찮아 ,OK,0.322984
너네 사귀냐? ,Are you dating?,0.500366
쥐 새끼같은 놈 ,Rat,0.304955
선생님 핸드폰 되세요?,Do you have a cell phone?,0.494375
전원이 안 켜지는데요?,The power does not turn on?,0.639944
너지 너 말고는 이런 천재적인 짓을 할 새끼가 없어.,There's no cub to do this genius other than you.,0.570213
네?!  ,Yeah?!,1.000000
이 새끼 모르는 척 하는거 봐,Look pretend you don't know this bastard,0.589440
증거도 없이 무조건 범인으로 몰아세우지 마세요. ,Don't drive him to the culprit without evidence.,0.579591
너 증거 라 그랬냐? 그래서 지난번 조회시간에도 뻔히 네 녀석이 ,"Did you say evidence? So even in the last inquiry time, your guy is obvious",0.689937
전 장난은 쳐도 살인은 하지 않습니다.,"I play a joke, but I don't kill.",0.470726
이 선생! 진정해.,This teacher! Calm down.,0.636783
지금 진정하게 생겼습니까?,Is it true now?,0.384987
지금 뭐하는 거예요. ,What are you doing now.,0.557383
제가 한 거 아니에요. 제가 안했습니다. ,I didn't do it. I didn't.,0.521869
아니긴 뭐가 아니야! 이 새끼야! ,"No, not what! This bastard!",0.544145
"선생님, 이나 자리에 혜영이 핸드폰이 있어요. ","Teacher, Hye-young has a cell phone in the seat.",0.558491
강이나 너 그 핸드폰 어디서 났어...,Where did the river or you get that cell phone ...,0.656842
선생님이 기숙사 다녀오라고 하셨을 때 복도에서 주은 거예요...,"When the teacher told me to go to the dorm, I gave it in the hallway ...",0.648500
니들 둘이 친하니까 짜고 했을 수도 있잖아. ,You two might be salty because you're close.,0.537278
죽을래? 시발 놈아,Wanna die? Fuck,0.581990
선생님 앞에서 무슨 짓이야,What are you doing in front of the teacher,0.713123
하지 마 ,Do not,0.411460
왜 학교 전화가 다 안 되는 거예요?,Why can't I get all my school calls?,0.572324
그러게 말예요 전화가 안 되니까 영~ 깝깝 스럽구만 이것이 뭔 일이래~ ,"I can't make a phone call, so I'm sorry but this is what it is ~",0.540183
저기가 어딘 것 같아요?,What do you think there is?,0.633271
글쎄요 잘 모르겠는데요?,"Well, I'm not sure?",0.510320
잘 좀 봐요. 아저씨,Take a good look. Mister,0.564666
이래 뵈도 수위경력 10년이 넘는데 제가 학교 안 가본 곳이 어디 있겠어요?. ,"Since then, she has been in the water for over 10 years, but where has I been to school ?.",0.562275
저 아저씨도 핸드폰이 안 되나요?,Doesn't he even have a cell phone?,0.610835
그러게 내 핸드폰도 안 켜지던데 밧떼리가 다 돼서 안 된다고 생각하고 있었는데 ,"I didn't turn on my cell phone like that, but I was thinking that the battery should be gone",0.672167
뭐야 저거 ....,What is that ....,0.651530
아~,Oh~,0.750000
야 이놈들아 뭐하는 거야 질서 있게 행동 못해 ,"Hey, what are you doing, you can't act in order.",0.482037
야 너 거기 서... 거기 안서 ... ,Hey you standing there ... not standing there ...,0.573172
이 선생 나가서 경찰에 신고 좀 해. 애들 내가 통제 할 테니까,Go out there and call the police. Because the kids will control me,0.607120
나가면 죽는 다고 그랬잖아요. 어떻게 나가요. ,You said you die when you go out. How to get out.,0.548720
그럼 애들 이렇게 놔 둘 꺼야?,So are you going to leave the kids like this?,0.596458
지금 나가다 진짜 변을 당하면 어떻게 하려구요.,What should I do if I get out and get a real stool right now?,0.623123
그 말을 믿어요?,Do you believe that?,0.599635
지금 이게 장난처럼 보여요? 그럼 선생님이 나가세요.,Does this look like a joke now? Then the teacher goes out.,0.549281
니들 정말 말 안 들을래? 안 되겠어 내가 나갔다 올께요.,"Do you really want to listen? No, I'm coming out.",0.539346
집으로 갈래요 / 보내주세요 / 무서워요.,I want to go home / send me / I'm scared.,0.472262
진짜 무슨 일 생기면 어떻게 하려고 그래요? ,What would you do if something really happened?,0.555356
그렇다고 가만히 있을 수는 없잖아요.,But you can't stay still.,0.452678
그걸 하나 못 막고 있어요?,Can't you stop it?,0.627111
그럼 남자애들이 밀어 붙이는데 어떡하라는 거예요.,Then the boys are pushing and sticking.,0.558454
선생님 싸우고만 계시지 말고....,"Teacher, don't just fight ...",0.464127
아저씨 아이들 막아요.,Stop your children.,0.595624
넌 누구니?,Who are you?,0.252600
저는 창인 외고 3학년 3반 김동혁 입니다.,I'm Donghyuk Kim in 3rd grade at Changin Foreign High School.,0.477002
니가 왜 여기 있다고 생각해?,Why do you think you are here?,0.507653
살려 주세요! 제발 살려 주세요.,Help me! Please save me.,0.427991
이제 죄를 고백 하거라. 무엇을 잘못했니?,Now confess your sins. What did you do wrong?,0.618455
살려 주세요. 정말 잘못 했어요.  아 아~,Help me. I was really wrong. Ah ah ~,0.483725
죄를 고백 하거라...,Confess your sins ...,0.628787
그게 ... 나쁜 짓을 했습니다. 너무 욕심을 냈어요.,Well ... I did something bad. I was so greedy.,0.555219
이치영 . 이선생 . 야 임마 ,Lee Chi-Young. Teacher. Hey dude,0.527720
진정 하세요...,calm down...,0.436192
지금 진정하게 생겼어요?,Do you really look right now?,0.566452
그럼 계속 이렇게 울고만 있을 꺼예요? 문제를 풀던 동혁 이를 찾던 무슨 수를 써야할 것 아녜요.,"Then will you keep crying like this? Donghyuk, who solved the problem, I wasn't sure what to write.",0.525170
선생님 진정 하세요.  야 니들 올라가 있어.,Please calm down. Hey you guys are up.,0.487855
