Original(Korean),Basic Translation(google trans),comp1 score,comp2 score,comp3 score
"뭐, 요즘 애들 예전 같지 않아요. 이번 달에만 자살신고가 몇 건이나 접수됐는지 몰라요. 셀 수도 없어요. 근데 자살이유 보면 다 어처구니가 없어요. 성적비관부터 해서 여자 친구 문제... 정말 이유 같지도 않은 이유로 그런 선택을 해요...",considerably these Clarence Day the Thomas Kyd represent not the like I dont know how many suicide story be charge this calendar month I pitch count But when it get to suicide reasonableness its all ridiculous Im bulge with sexual pessimism and its my girl trouble,0.606008,0.640523,0.772962
... 그런 일은 아니잖습니까?,Isnt that thence,0.582868,0.771049,0.827543
예... 아니죠... 저는 그냥 예를 든 거고... 근데 유서에도 써져 있잖아요. 힘들다. 더 이상 못 버티겠다. 죄송하다. 보셨잖아요. 아니 근데 그걸 우리보고 살인사건 수사하라는 듯이 원인 규명하라고 하시면 안 되죠. 저희가 심리학자도 아니고... 그렇잖아요. 예? ,Yes no Im exactly an deterrent example but its written in the will Hard I pitch stand up it anymore sorry You check it No but you pitch say us to investigate the lawsuit as if we cost to investigate the execution Were not yet psychologists flop Yes,0.558871,0.642312,0.799902
...,,1.000000,1.000000,1.000000
잠시만 기다려 주세요. 잠시 만요. ,Please await postponement,0.445901,0.583860,0.842978
형사님...,tec,0.400083,0.688656,0.848890
예?,Yes,0.701027,0.952860,0.693569
그냥 가보겠습니다.,net ball just sound,0.588835,0.730994,0.788593
"야 베키! 거기서 혼자 뭐해. 일루와, 임마.",Hey Becky What exist you manage there unaccompanied Illuwa clotheshorse,0.501252,0.631495,0.788781
야!  쟤 왜 안하던 짓하고 그래?,Hey Why constitute you set what you didnt execute,0.470274,0.648029,0.835331
"그냥, 냅둬. 혼자 있고 싶은가 보지.",just now impart it unaccompanied possibly you need to embody exclusively,0.503474,0.608786,0.842688
뭔 일 있었어?,What come about,0.559780,0.631176,0.654393
뭔 일은...,Something,0.553894,0.622288,0.683535
근데 왜 그래...? 어?,But why constitute that uh,0.547066,0.662629,0.797918
뭐가 왜 그래야?,What and why,0.381731,0.637130,0.801530
분위기 이상하잖아... 너네끼리 뭔 일 있었던 거 아니야?,The air be unusual Isnt there something between you,0.623453,0.664309,0.762660
그런 거 없어... ,goose egg like that,0.797774,0.797774,0.729555
... ,,1.000000,1.000000,1.000000
"야, 종 쳤어. 너네 반으로 가. 신경 쓰지말고.",Hey I impinge on the bell shape disco biscuit to your course Dont idea,0.573232,0.631666,0.785618
"얼른 올라가, 뭐해?",exit up quickly what are you do,0.525609,0.600712,0.782788
무슨 일 때문에 오셨죠?,What equal you do for,0.497837,0.664326,0.814347
예...,Yes,0.701027,0.952860,0.693569
학부모세요?,Are you a parent,0.547809,0.547809,0.756903
예... 선생님 뵙고 싶어서 그런데...,Yes I need to witness you but,0.504665,0.678312,0.807752
지금 방학이라 안계시죠.,You equal not on holiday now,0.591096,0.645993,0.793556
...,,1.000000,1.000000,1.000000
행정실로 한번 가보세요. 급한 일이시면 그쪽 가서 한번 통화라도 해보세요.,Go to the administrative spot If its urgent tour over there and earn a song,0.568976,0.606229,0.811153
어디로 가면 되죠...?,Where can I run low,0.511158,0.560797,0.808287
"예... 아니요... 그냥 제가 선생님 댁으로 찾아뵙겠습니다. 아니요... 괜찮습니다, 정말... 괜히 수고스럽게 밖에 나오실 필요는 없으세요. 예, 예... 알겠습니다.",Yes No Im just now last to jaw you No Its okey really You dont experience to conk out effortlessly Yes yes I go out,0.489517,0.677010,0.854919
뭐하는 거야?,What cost you doing,0.595562,0.614546,0.763271
가방 돌려받고 싶으면 이따 찾으러 와.,If you need to go your base back get along hither afterward,0.528614,0.584050,0.721902
저번같이 또 안 오면 이 가방 불 질러 버릴 거니까.,If you dont do backward like last fourth dimension complaint mishandle this traveling bag,0.526323,0.635371,0.790345
베키! 왜 이렇게 늦게 왔어... 안 오는 줄 알았잖아... 어? 계속 기다리게 만들래?,Becky Why practice you total and so late I opine you werent do huh Would you like to keep look,0.610420,0.637176,0.757332
"야, 보고 싶었잖아... 두 번 다시 이렇게 늦지마. 네 가방 태웠다.",Hey I lack you Dont comprise also later once more I sting your dish,0.563442,0.603215,0.774183
...,,1.000000,1.000000,1.000000
"뻥이야, 임마. 내가 설마 네 가방을 버렸겠냐? 친구 가방을...어?",Thats it dude Did I ever so switch away your traveling bag A booster dish uh,0.573948,0.647739,0.755052
어... 어...,Uh Uh,0.717157,0.717157,0.506135
야... 베키...,Hey Becky,0.727265,0.727265,0.809974
어...,uh,0.717157,0.717157,0.506135
재밌어?,play,0.384590,0.676174,0.788582
...,,1.000000,1.000000,1.000000
재밌냐고... 왜 실실 쪼개? 어?,Its play Why split up the screw thread uh,0.572708,0.607182,0.721858
아니야...,no,0.179473,0.576940,0.711230
"아니야? 너 존나 싸가지 없다? 아니라니 지금 목격한 눈이 몇 갠데...? 어?  여기 눈알이 하나, 둘, 셋, 넷, 이 새끼는 안경 꼈으니까 눈알 네 개 해서 여덟,..",no Are you thusly curse inexpensive No how many eye experience you experience straightaway uh One orb two three four this lad exist jade chalk therefore four orb eight,0.607394,0.614996,0.768103
어? 또 쪼개네?,uh stock split once more,0.454465,0.574376,0.800513
...,,1.000000,1.000000,1.000000
내가 웃기냐? 왜 시발 실실 쪼개냐고? 어?,amplitude modulation I funny Why separate the ass uh,0.599555,0.611602,0.722274
...,,1.000000,1.000000,1.000000
"시발 실실 쪼개지마... 왜 그래, 내가 웃기는 놈이 된 거 같잖아... 어?",Dont snap off the fuck Why you cogitate Im a funny guy huh,0.518363,0.660749,0.812167
같은 반 친구들하고 면담도 해보고 했지만 마땅히 추측할만한 얘기는 없더라고요.,I make an interview with my classmates but there be no understanding to judge,0.511460,0.630555,0.841078
... 혹시 제가 그 친구들을 만나볼 수 있을까요?,Can I see them,0.302738,0.669011,0.920403
글쎄요...,I get along not know,0.590637,0.780074,0.838850
...,,1.000000,1.000000,1.000000
"애들이 마음 추스린지 얼마 안돼서... 약간은 걱정이 되네요... 이제 조금 있으면 수능이고, 공부도 해야 되는 상황이라 잘 생각해보셨으면 좋겠네요. ",Its represent a while since the small fry be feel cold Im a small worried I go for that you can recall about it because its a college entree examination and you take to study,0.594506,0.645603,0.787397
...,,1.000000,1.000000,1.000000
"제가 애들 면담도 해봤지만, 만나봐야 그렇게 크게 도움이 안 되실 거예요... ",Ive stimulate audience with the kid but witness them wont aid you thusly much,0.595692,0.607850,0.797834
... 기태는 면담을 했었나요?,Did Gitae audience,0.554135,0.762985,0.871306
면담을 하긴 했는데 별 특별한 점은 없었어요. 저도 너무 당황스럽네요... 뭔가 말씀을 드리고 싶지만...,I own an audience but there equal nil special Im so embarrassed I need to differentiate you something,0.537580,0.653726,0.830081
계속 특별한 점 없다고만 말씀하시는데... 담임선생님이신데 어느 정도 애가 달라진 건 알 수 있지 않나요... 평소하고...,You go on say that theres naught special Youre the home room instructor but bank you say me how much the kid ingest change as usual,0.567161,0.645315,0.796047
...  ... 솔직히... 저도 똑같은 얘기를 묻고 싶네요.,frankly I need to need the like matter,0.596931,0.671005,0.812854
...,,1.000000,1.000000,1.000000
기태하고 상담 할 때 보면 항상 아버님에 관한 얘기는 잘 못하더라고요. 기태가 어렸을 때 어머니도 여의고 해서 아버님하고는 굉장히 가까울 거라 생각 했거든요...,When I lecture about it I wasnt invariably good at peach about my don When I be young my female parent too call up that I would equal real near to my Church Father because of my high school,0.549397,0.594263,0.790366
... 무슨... 뜻이죠?,What set you think,0.707213,0.707213,0.748622
예?,Yes,0.701027,0.952860,0.693569
무슨 뜻으로 그런 말씀을...,What do you mean,0.429167,0.721965,0.935624
아... 그냥 생각이 나서 말씀 드리는 겁니다.,Ah Im only remember and distinguish you,0.520253,0.637549,0.801257
제가 이해력이 부족한 가 봅니다.,I recall I miss understand,0.513863,0.575749,0.813308
무슨 뜻인지 제가 이해를 못해서 그런데 설명 좀 해주시죠.,I dont interpret what you intend but please excuse,0.554383,0.634977,0.835817
"아, 아닙니다.",Oh no,0.247241,0.558929,0.839572
제가 잘 이해를 못했습니다. 설명 좀 부탁드릴게요.,I cause not see good Id like some account,0.493828,0.673692,0.843955
...,,1.000000,1.000000,1.000000
뭐해? 마시라고 준건데...,What are you do I was order to tope,0.536554,0.512008,0.795767
"아, 예... ",Ah yes,0.784376,0.923725,0.770177
장례식 때 왔었지?,Did you fall to the funeral,0.585887,0.610487,0.725652
예... 하루... 발인 때 갔습니다.,Yes one Clarence Day I pop off when it cost,0.527399,0.657573,0.745064
솔직히 장례식 때는 정신이 없어서 누가 누군지 기억은 못해. 낯은 익지만...,frankly at the funeral Im insane and I dont commemorate who it is Its familiar but,0.670642,0.682806,0.766485
그렇죠... 애들도 많고 하니까... 근데 어떻게 저를 알고 이렇게 연락을...,justly Because there make up a mountain of kids But how practice you make out me and contact me like this,0.592168,0.640639,0.769587
담임선생님 만났어. 반 애들 연락처 물어봤어. 그중에서 몇 명하고 통화하니까 너가 기태하고 친했다고 하더라고...,I gather my home room teacher I necessitate the classmates touch selective information I talk to a few of them and you articulate that you live friendly and friendly,0.586165,0.598444,0.752483
...,,1.000000,1.000000,1.000000
부담 갖지 않아도 돼... 그냥 편하게 얘기해줘.,You dont experience to experience burdened precisely differentiate me well,0.511690,0.588428,0.792914
예...,Yes,0.701027,0.952860,0.693569
저한테나 주변 친구들한테 내색 하는 편은 아니었어요. 워낙 저희한테 자기 힘든 걸 티내는 성격은 아니었거든요...,I wasnt state myself to friends around me It wasnt because we werent usher off our hard work,0.472559,0.599654,0.845351
... 그래... ,okay,0.635085,0.645956,0.593393
...,,1.000000,1.000000,1.000000
기태가 학교를 안 나왔다고 하는데 알고 있지?,I get word that gilbert Tae didnt allow for schooltime you have intercourse,0.521924,0.626284,0.766002
예...,Yes,0.701027,0.952860,0.693569
너가 기태하고 친했다고 하니까 조금이라도 알거 아니야... 그때 무슨 일이 있었는지?,You know youre so nigh and friendly so you dont know a small what occur so,0.459348,0.619369,0.831472
저도 기태가 왜 학교에 갑자기 안 나왔는지는 모르겠어요... 어느 날부터 조금 달라지기는 했어요...,I dont know why Gitae didnt get along to schoolhouse short,0.410329,0.628346,0.893820
달라지다니?,be it unlike,0.586292,0.696899,0.723545
평소 보다 말도 없어지고... 그냥 어두워 보이긴 했는데 이유는 잘 모르겠어요...,row embody experience worse than usual It scarcely looked dark but I dont know why,0.524475,0.593557,0.779650
그래도 뭔가 짐작이라도 가는 게 없어?,Anything you can approximate,0.505570,0.639035,0.837222
"저희한테 전혀 내색하지 않았어요... 그냥 너무 갑작스러웠어요. 뭔가 크게 달라진 점도 없었고... 뭐 때문인지 아무리 생각해 봐도 그럴만한 점은 없었어요... 성적에 대한 부담감을 농담 비슷하게 얘기한 적이 있긴 한데, 그런 게 영향이 있었을 같지는 않고...",He didnt express us at all it was precisely likewise sudden Nothing give switch significantly No thing how much I remember about it theres nada to do with it Ive say you a trick about the atmospheric pressure on course but I dont remember it might own dissemble,0.541176,0.631604,0.803871
...,,1.000000,1.000000,1.000000
그리고 기태가 저한테 이런 얘기도 한 적이 있어요. 자기는 다른 애들하고 틀린 거 같다고. 그게 뭐냐고 물었는데... 그냥 틀리다고만 얘기했어요... 무슨 뜻으로 그런 얘기를 했는지 모르겠어서 계속 그 얘기가 기억에 남았어요.,And Keetae order me this You look to cost wrong with the other Thomas Kyd I call for what it was I but read it was wrong I didnt acknowledge what I was articulate therefore I keep on call up it,0.508977,0.650192,0.843316
그게 기태 일이 있기 얼마 전이었니?,How tenacious before that chance,0.606509,0.695626,0.726571
예...,Yes,0.701027,0.952860,0.693569
...,,1.000000,1.000000,1.000000
"아버님, 저한테 핸드폰 잠시 주실 수 있으세요?",male parent can you devote me a cellular telephone telephone set for a piece,0.577649,0.583305,0.787361
이 번호로 한번 전화해보세요. 기태 일이 있기 얼마 전에 전학 간 친군데... 이 친구라면 뭔가를 얘기 해 줄 거예요.,prognosticate this identification number once Its been a long fourth dimension ago before I constitute change but this ally will distinguish you something,0.578509,0.624257,0.755142
... ,,1.000000,1.000000,1.000000
한창 공부중인데 이렇게 찾아와서 미안하다.,I represent study in full swing music but I be bad to do here,0.545708,0.564659,0.767158
아닙니다...,no,0.141886,0.495449,0.858562
이제 고3 올라가니까 많이 바쁠 거 아니야...?,Its not last to be really busy since youre perish up 3,0.657693,0.638250,0.763452
"그냥, 괜찮아요.",just now mulct,0.551832,0.597606,0.783048
개학이 언제지...?,When cause schooling go,0.559283,0.603344,0.773645
한 1주일 정도 남았어요.,About a calendar week will,0.511553,0.595442,0.786122
기태 사진들 보니까 너하고 찍은 사진이 많더라고. 너하고 한명 더 있었는데... 누군지 모르겠고.,count at the be characterization there represent many word-painting choose with you There was one more with you I dont know who it is,0.593608,0.586811,0.747275
다른 친구는 동윤이에요...,The other ally is Dongyun,0.532260,0.610391,0.761539
동윤이?,Dongyoon,0.833474,0.833474,0.747343
예...,Yes,0.701027,0.952860,0.693569
"야, 이제 내 차례 아니야!?",Hey its not my twist straightaway,0.557189,0.649129,0.762140
마지막! 마지막! 진짜!,Last Last genuinely,0.592633,0.614685,0.768996
못 찾겠어∼ 그냥 공 새로 사지...,I pitch find it I just now purchase a new musket ball,0.585193,0.655267,0.770673
"병신아, 그런 소리 하지 마. 기태가 존나 아끼는 거야.",Byeongshin dont allege that Gitae personify rattling much dispense with,0.577496,0.656089,0.754971
야구공을? 왜?,Baseball Why,0.482401,0.542230,0.777523
보경이가 그렇게 좋냐?,be Bokyung indeed good,0.601441,0.689237,0.787630
아니라고 몇 번을 얘기해.,Say some multiplication no,0.595277,0.706847,0.677778
"뭐가 또 아니야... 이 새끼, 계속 아니래.",What else personify not This cunt Im not,0.647588,0.633085,0.723136
이번 주에 월미도나 갈래? 다같이? 보경이하고 걔 친구들도 같이.,Wan na expire to Wolmido this calendar week Together Bokyung and her protagonist equal in concert,0.504418,0.577673,0.793426
좋지! 가자가자!,good Lets conk LET conk,0.496420,0.693804,0.853353
"베키, 어때?",Becky how represent you,0.453659,0.650283,0.886999
가던가...,Im get going,0.720294,0.690228,0.825354
"미친 새끼, 존나 태연한 척 하네.",Crazy motherfucker pretend youre sore,0.585482,0.611007,0.728366
티 나냐?,embody it me,0.588689,0.572015,0.766507
"티 존나 나, 병신아! 으이그～",T Jonah you asshole Ugh,0.589144,0.611949,0.762623
"야, 세정이도 오겠지...?",Hey cleaning will fall,0.552507,0.717462,0.765654
몇 번을 얘기해! 세정이도 올 거라고. 이제 보니까 너 존나 이상하다?,babble out a few multiplication dampen will do forthwith you run across its weird,0.614609,0.597948,0.736876
"뭐가, 새끼야?",What embody it child,0.536365,0.600558,0.824023
네 욕심 채우려고 가자는 거 아니야?,Arent you belong to meet your greed,0.528358,0.578628,0.814022
"아니야, 임마! 뭐니 뭐니 해도 베키를 위해서지...",No clotheshorse Anything anything for Becky,0.539569,0.608483,0.827665
웃기지마! 너 세정이 때문에 그런 거잖아!,serve not be ridiculous Thats because you represent cleaning,0.579551,0.664453,0.790733
"뭐, 나랑 세정이랑 잘 되도 나쁠 거 없잖아...",Well it doesnt take to be regretful if it knead substantially with me,0.585542,0.610557,0.781954
"이 새끼, 이제 본심을 드러내내.",This mother fucker forthwith break your true substance,0.524339,0.631065,0.779190
"적극적으로 나서봐. 우물쭈물 하다보면 기회 놓지는 거야, 임마!",Be active If you make not pause you will recede your opportunity gentleman's gentleman,0.603445,0.652942,0.761774
알았어.,Sooner State,0.320116,0.665731,0.745140
동윤이 새끼 봐. 존나 적극적이잖아. 너가 동윤이 반만 해봐. 벌써 성공했지.,facial expression at Dongyoon Its have intercourse aggressive You represent merely half dongyun Already successful,0.544172,0.614708,0.758595
알았어... 잔소리 좀 그만해. 엄마 같잖아!,Okay plosive consonant nagging You search like a female parent,0.526088,0.578446,0.805804
"새끼야, 엄마라 불러.",prognosticate me female parent,0.519608,0.603462,0.789642
야! 빨리와!! 늦었다고!!,Hey get along tight Its late,0.672519,0.672519,0.742346
알았어! 가!,Ok destruction,0.499969,0.651675,0.782400
"저 새끼, 또 지랄이야!",That motherfucker its shit good again,0.480736,0.702420,0.790716
가자고 몇 번을 얘기해.,differentiate me a few multiplication to pass away,0.524959,0.596271,0.809207
"닥쳐 병신아! 재촉 좀 하지마, 새끼야!",Shut up Dont cannonball along me cocker,0.567430,0.660112,0.797359
"야, 이거 뭐 우리 동네 중국집하고 큰 차이 없잖어.",Hey this constitute not a big divergence from my local Chinese planetary house,0.483284,0.627304,0.792873
"그냥 닥치고 먹어, 임마. 맛만 있구먼...",just now shut up and corrode beau It sample good,0.578131,0.596146,0.742989
이게 맛있냐? 어?,constitute this delicious uh,0.509795,0.721987,0.803085
왜? 난 맛있는데...,Why Im delicious,0.586672,0.695773,0.769836
"야, 니네 둘이 이럴 거야? 둘이 그렇고 그렇다 이거야, 뭐야!?",Hey constitute you two belong to represent like this The two represent the like this equal it what embody it,0.485018,0.641115,0.814571
뭔 헛소리야? 아니야!,What cost you talking about no,0.580073,0.638617,0.746405
아니라고? 근데 너 왜 동윤이 옹호 해?,No But why perform you guard Dongyun,0.493538,0.473308,0.791413
내가 언제 동윤이 옹호 했는데? 맛있다고 밖에 더했어...,When dress I defend Dongyun I add that it embody delicious,0.582440,0.636346,0.768753
그게 동윤이 옹호 한 거지.,Thats what Dongyun recommend,0.633236,0.633236,0.734277
"야야! 됐고, 닥치고 빨리 먹고 월미도 가자.",Hey Alright shut out up eat tight and lets belong to Wolmi,0.560738,0.560738,0.760017
기태야...,Its Gitae,0.766977,0.766977,0.765981
기태야.,Its Gitae,0.766977,0.766977,0.765981
어?,uh,0.717157,0.717157,0.506135
이거 맛있어. 한번 먹어봐.,This constitute delicious attempt it once,0.524008,0.634633,0.781288
어... 어... 알았어...,Uh Uh Okay,0.561016,0.639674,0.691631
군만두도 아직 안 먹었지...?,I havent eaten any dumplings notwithstanding,0.577673,0.649135,0.797142
"먹어봐봐. 군만두는 진짜 괜찮어, 여기...",Try it The dumpling represent real all right hither,0.537761,0.563217,0.764068
왜 그래?,What represent it,0.494063,0.685844,0.847008
...어?,uh,0.717157,0.717157,0.506135
뭐하는 거야 지금?,What cost you doing instantly,0.570586,0.623174,0.766437
...어?,uh,0.717157,0.717157,0.506135
뭐하는 거냐고?,What are you get along,0.650577,0.643368,0.788736
...,,1.000000,1.000000,1.000000
너 희준이 질투심 느끼라고 나한테 이러는 거야? 어?,Are you do this to me to do him experience jealous uh,0.529108,0.592493,0.768017
"야, 야, 분위기 왜이래? 아줌마, 여기 사이다 한 병만요∼",Hey hey why live this auntie but a feeding bottle of cider here,0.541871,0.590616,0.759987
"야, 빨리 먹고 나가자! 이러다 해 지겠다.",Hey countenance eat fasting I will execute this,0.614494,0.656949,0.738922
쟤네 둘 사귀어? 뭐야? 계속 둘만 붙어 다녀.,Are they see what I go on wedge in concert,0.580891,0.586623,0.835830
베키랑 기태?,Becky and Gitae,0.801086,0.802646,0.718709
어... 근데 왜 희준이 보고 베키라고 불러?,Uh But why do Heejun see Becky,0.469538,0.587457,0.836657
백희준이니까. 베키지.,Its Baek Heejun Becky,0.525130,0.620720,0.809685
"뭐야, 그게! 유치하게... 어이없어, 진짜!",What represent that Childishly absurd genuinely,0.520245,0.615295,0.798962
뭔 헛소리야? 병신아!,What cost you speak about You asshole,0.555765,0.615089,0.735920
진짜로... 보경이 너한테 관심 있는 거 같다고...,real I recall Bokyung is interested in you,0.524706,0.607402,0.820435
"야, 너 왜 이렇게 순진하냐? 어?",Hey why constitute you and so naive uh,0.560375,0.607981,0.751904
...,,1.000000,1.000000,1.000000
"야, 쟤 완전 여우야. 임마! 일부러 너 질투심 느끼라고 그런 거라니까. 어? 모르겠어?",Hey shes a dodger Hey Its because you intentionally feel jealous uh I get along not bang,0.604424,0.667982,0.775286
... 모르겠어...,I do not bang,0.471043,0.570783,0.735775
으이구! 병신아!,Ugh You asshole,0.583700,0.590898,0.766379
아아아아!!! 야야야!! 놔!!,Ahhhhhhh Hey hey hey lease it die,0.616263,0.565478,0.745204
"그냥 제가 부족한 부분이 있으면 챙겨주고 그랬어요. 기태가 공부도 잘하니까 제가 모르는 거 있으면 가르쳐도 주고, 또 힘이 있으니까 기태 덕에 편하게 학교생활 할 수 있었어요. 기태랑 친하니까 아무도 안 건들더라고요...",just now subscribe to caution of what I lack and I do Gitae is too good at study indeed I can teach you anything I dont know and because I experience military capability I represent able to well inhabit in school No I touched me because Im nigh to Gitae,0.589256,0.651687,0.793960
힘이 있다는 게 무슨 얘기니?,What constitute you babble about experience big businessman,0.510335,0.673183,0.820946
그냥... 애들이 함부로 하지는 못했어요... 다른 애들이 함부로 할 만큼 약하지 않았어요...,I exactly the minor werent careless they werent weak plenty to relieve oneself other kid careless,0.642682,0.637406,0.740831
기태한테 그런 면이 있었다는 게...,That Gitae experience that facial expression,0.637973,0.708348,0.687827
...,,1.000000,1.000000,1.000000
솔직히 조금 생소하다. 기태가 보통 집에서는 말이 많거나 하지는 않거든... 그래서 그런지 너가 지금 하는 얘기들이 낯설게 느껴져. 난 도리어 기태가 학교에서 애들 사이하고 잘 지내는지 많이 걱정했었거든. 집에 있을 때 기태가 자기 친구들을 데리고 오는 경우도 본적이 없고...,frankly it be a act unfamiliar Gitae usually doesnt talk or talk at dwelling so much so I experience unusual about what youre talk about right hand straightaway I personify real worried that Gitae constitute draw along with the kid at schooling I experience ne'er visualize Gitae add her protagonist while at dwelling house,0.639099,0.640491,0.773241
저도 가본 적은 없긴 한데... 그냥 불편했던 거 같아요. 친구들이 자기 집에 오는 게... 근데 기태가 저희 집이나 동윤이 집에서는 같이 많이 놀았거든요...,I havent represent there but I recall it cost simply uncomfortable ally do to their planetary house But Gitae act in my planetary house or Dongyuns planetary house a deal,0.647925,0.639753,0.771378
그랬었구나...,You do,0.342685,0.628525,0.891291
저도 부모님하고 있을 때 모습하고 친구들 하고 있을 때 모습이 틀려요. 기태뿐만 아니라 아마 다 그럴 거예요.,When Im with my parents when Im with my ally when Im with my booster I see wrong Not just the default option but likely all,0.582698,0.609464,0.768134
그럼 기태가 학교에서 전혀 문제는 없었던 거니?,and so act Kitae ne'er get any problems at schoolhouse,0.588768,0.668402,0.788772
예... 제가 전학가기 전까지는 그럴만한 일은 전혀 없었어요..,Yes There be naught like that until I be change,0.536111,0.719537,0.849736
기태 일이 있기 몇 주 전에 전학 갔잖아...,You embody transplant a few calendar week before anything encounter,0.474204,0.649972,0.809673
예.,Yes,0.701027,0.952860,0.693569
방학도 얼마 안남은 상황에서 급하게 이사 갔잖아...,You actuate in a rush with your vacation soon,0.466873,0.568344,0.827131
그냥 집안 사정 때문에 이쪽으로 오게 된 거에요. 저는 재호가 아버님께 왜 저한테 가보라고 한 건지 잘 이해가 안가요... 기태 일이 있기 거의 몇 주 전에 전학 간 거여서 전혀 아는 게 없었거든요...,I just now come in hither because of my family unit fortune I dont understand why Jaeho call for my don to break down to me Because I embody transplant virtually a few calendar week ago I didnt know anything at all,0.607898,0.625353,0.772945
그럼 기태랑은 전학 간 뒤로는 아예 본적은 없는 거고?,and so havent you watch Ki Taerang since you change,0.480966,0.657407,0.834621
전학가고 며칠 뒤에 제가 사는 아파트 단지 입구에서 기태가 저를 기다리고 있었어요. 그때 잠깐 인사하고는 그 뒤로 본적은 없어요.,A few day after my transportation Gitae represent waiting for me at the entree of my apartment coordination compound I said hi for a present moment and I havent catch it since,0.601023,0.594199,0.741995
그때 뭔가 이상한 점 없었고?,Evergreen State there anything strange at that fourth dimension,0.484240,0.583607,0.817313
그냥... 이런 저런 얘기를 했는데. 별로 달라보이지는 않았어요. 그냥 짧게 얘기 했어요. 제가 전학 가니까. 작별 인사 하려고 온 거 같았어요. 평소하고 같았어요.,I just I state something like this It didnt count real unlike I just allege it briefly Im shift It seemed to be articulate goodbye It was the like as usual,0.589328,0.650440,0.811454
...,,1.000000,1.000000,1.000000
재호 말로는 기태가 성적에 부담을 느꼈다고 하는 거 같던데...,In Jaehos quarrel it seem that Gitae matte burden with his gradation,0.603850,0.593070,0.791229
재호가요?,Jaeho,0.657107,0.528795,0.803834
응.,Huh,0.539445,0.539445,0.476177
"솔직히... 그건 아닌 거 같아요. 그런 걸로 부담 느낄 애는 아니었어요, 저도 기태가 왜 그런 선택을 했는지 정말 이해가 안갔어요. 그래서 장례식 때 애들한테 물어보기도 했는데 그냥 어느 날 갑자기 학교를 안 나왔다고만 하더라고요. 분명 기태한테 말 못 할 만큼 큰일이 있었을 거라 생각이 들어요. 충동적으로 그런 선택을 할 애는 아니거든요.",frankly I dont call back so I wasnt a tike who would feel weight with that and I genuinely didnt understand why Gitae shit that option So at the funeral I need the tike but they hardly allege that they didnt operate to school one day I think there must own been something large plenty that I couldnt distinguish Gitae Im not impulsively hit that choice,0.558632,0.671159,0.808372
사진 속에 있던 다른 친구는...,The other protagonist in the scene,0.662186,0.712066,0.752838
예...,Yes,0.701027,0.952860,0.693569
동윤인가?,equal it Dongyun,0.560145,0.628963,0.767757
예..,Yes,0.701027,0.952860,0.693569
그 친구도 장례식 때 있었고?,Evergreen State he too at the funeral,0.635891,0.635891,0.725057
아니요.,no,0.179473,0.633509,0.755402
친했다며...,I be nigh,0.359126,0.691660,0.785955
"예... 그날도 안 왔고, 잘 모르겠어요... 연락이 안돼요...",Yes I didnt come that Clarence Day Im not sure I cant over physical contact you,0.558540,0.657802,0.794198
좀 얘기 해 줄 수 있니? 그 친구에 대해서...,Can you distinguish me a snatch About that protagonist,0.532338,0.648356,0.801205
"동윤이는... 기태하고 동윤이는 중학교 때부터 친구였고, 저 같은 경우는 고등학교 와서 기태하고 같은 반 되면서 친해졌어요...",Dongyun was Taetae and Dongyoon take in been ally since middle school,0.418880,0.658526,0.905554
